School,Sport,Race,%N,2017-18,4-Class,GSR
The Ohio State University,Women's Basketball,,,,,
The Ohio State University,Women's Basketball,White,-,-,-,
The Ohio State University,Women's Basketball,,,,,
The Ohio State University,Women's Basketball,Total,-,50-b,88-b,
The Ohio State University,Women's CC/Track,,%-N,,,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,,2017-18,4-Class,GSR,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,Am. Ind./AN,-,-,-,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,Asian,-,-,-,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,Black,50-a,87-c,100-c,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,Hispanic,100-a,100-a,100-a,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,Nat. Haw./PI,-,-,-,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,US N-R,-,-,-,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,Two or More,-,100-a,100-a,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,Unknown,-,-,100-a,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,White,50-a,92-c,100-c,
The Ohio State University,Women's CC/Track,,,,,
The Ohio State University,Women's CC/Track,Total,60-a,91-e,100-e,
The Ohio State University,Women's Other,,2017-18,4-Class,GSR,
The Ohio State University,Women's Other,,,,,
The Ohio State University,Women's Other,Am. Ind./AN,-,-,-,
The Ohio State University,Women's Other,,,,,
The Ohio State University,Women's Other,Asian,-,100-a,100-a,
The Ohio State University,Women's Other,,,,,
The Ohio State University,Women's Other,Black,50-a,88-b,88-b,
The Ohio State University,Women's Other,,,,,
The Ohio State University,Women's Other,Hispanic,100-a,100-b,100-c,
The Ohio State University,Women's Other,,,,,
The Ohio State University,Women's Other,Nat. Haw./PI,-,-,-,
The Ohio State University,Women's Other,,,,,
The Ohio State University,Women's Other,US N-R,67-b,75-e,93-e,
The Ohio State University,Women's Other,,,,,
The Ohio State University,Women's Other,Two or More,33-a,83-c,91-c,
The Ohio State University,Women's Other,,,,,
The Ohio State University,Women's Other,Unknown,100-a,86-b,88-d,
The Ohio State University,Women's Other,,,,,
The Ohio State University,Women's Other,White,83-e,84-e,97-e,
The Ohio State University,Women's Other,,,,,
The Ohio State University,Women's Other,Total,79-e,83-e,95-e,
The University of North Carolina at Charlotte,Baseball,,2017-18 4,-Class,GSR,
The University of North Carolina at Charlotte,Baseball,,,,,
The University of North Carolina at Charlotte,Baseball,Am. Ind./AN,-,-,-,
The University of North Carolina at Charlotte,Baseball,,,,,
The University of North Carolina at Charlotte,Baseball,Asian,-,-,-,
The University of North Carolina at Charlotte,Baseball,,,,,
The University of North Carolina at Charlotte,Baseball,Black,-,-,-,
The University of North Carolina at Charlotte,Baseball,,,,,
The University of North Carolina at Charlotte,Baseball,Hispanic,-,-,67-a,
The University of North Carolina at Charlotte,Baseball,,,,,
The University of North Carolina at Charlotte,Baseball,Nat. Haw./PI,-,-,-,
The University of North Carolina at Charlotte,Baseball,,,,,
The University of North Carolina at Charlotte,Baseball,US N-R,-,-,-,
The University of North Carolina at Charlotte,Baseball,,,,,
The University of North Carolina at Charlotte,Baseball,Two or More,-,-,100-a,
The University of North Carolina at Charlotte,Baseball,,,,,
The University of North Carolina at Charlotte,Baseball,Unknown,100-a,33-a,71-b,
The University of North Carolina at Charlotte,Baseball,,,,,
The University of North Carolina at Charlotte,Baseball,White,75-a,67-d,96-e,
The University of North Carolina at Charlotte,Baseball,,,,,
The University of North Carolina at Charlotte,Baseball,Total,80-a,62-e,88-e,
The University of North Carolina at Charlotte,Football,,2017-18 4,-Class,GSR,
The University of North Carolina at Charlotte,Football,,,,,
The University of North Carolina at Charlotte,Football,Am. Ind./AN,-,-,-,
The University of North Carolina at Charlotte,Football,,,,,
The University of North Carolina at Charlotte,Football,Asian,-,-,-,
The University of North Carolina at Charlotte,Football,,,,,
The University of North Carolina at Charlotte,Football,Black,57-b,62-e,76-e,
The University of North Carolina at Charlotte,Football,,,,,
The University of North Carolina at Charlotte,Football,Hispanic,-,-,-,
The University of North Carolina at Charlotte,Football,,,,,
The University of North Carolina at Charlotte,Football,Nat. Haw./PI,-,-,-,
The University of North Carolina at Charlotte,Football,,,,,
The University of North Carolina at Charlotte,Football,US N-R,-,-,0-a,
The University of North Carolina at Charlotte,Football,,,,,
The University of North Carolina at Charlotte,Football,Two or More,100-a,100-a,86-b,
The University of North Carolina at Charlotte,Football,,,,,
The University of North Carolina at Charlotte,Football,Unknown,0-a,17-b,57-b,
The University of North Carolina at Charlotte,Football,,,,,
The University of North Carolina at Charlotte,Football,White,100-a,75-c,80-c,
The University of North Carolina at Charlotte,Football,,,,,
The University of North Carolina at Charlotte,Football,Total,43-c,63-e,75-e,
The University of North Carolina at Charlotte,Men's Basketball,Am. Ind./AN,-,-,-,
The University of North Carolina at Charlotte,Men's Basketball,,,,,
The University of North Carolina at Charlotte,Men's Basketball,Asian,-,-,-,
The University of North Carolina at Charlotte,Men's Basketball,,,,,
The University of North Carolina at Charlotte,Men's Basketball,Black,33-a,29-b,100-a,
The University of North Carolina at Charlotte,Men's Basketball,,,,,
The University of North Carolina at Charlotte,Men's Basketball,Hispanic,-,-,-,
The University of North Carolina at Charlotte,Men's Basketball,,,,,
The University of North Carolina at Charlotte,Men's Basketball,Nat. Haw./PI,-,-,-,
The University of North Carolina at Charlotte,Men's Basketball,,,,,
The University of North Carolina at Charlotte,Men's Basketball,US N-R,100-a,67-a,100-a,
The University of North Carolina at Charlotte,Men's Basketball,,,,,
The University of North Carolina at Charlotte,Men's Basketball,Two or More,-,0-a,0-a,
The University of North Carolina at Charlotte,Men's Basketball,,,,,
The University of North Carolina at Charlotte,Men's Basketball,Unknown,-,0-a,-,
The University of North Carolina at Charlotte,Men's Basketball,,,,,
The University of North Carolina at Charlotte,Men's Basketball,White,-,-,-,
The University of North Carolina at Charlotte,Men's Basketball,,,,,
The University of North Carolina at Charlotte,Men's Basketball,Total,60-a,31-c,83-b,
The University of North Carolina at Charlotte,Men's Other,Am. Ind./AN,-,-,-,
The University of North Carolina at Charlotte,Men's Other,,,,,
The University of North Carolina at Charlotte,Men's Other,Asian,-,-,-,
The University of North Carolina at Charlotte,Men's Other,,,,,
The University of North Carolina at Charlotte,Men's Other,Black,100-a,50-a,50-a,
The University of North Carolina at Charlotte,Men's Other,,,,,
The University of North Carolina at Charlotte,Men's Other,Hispanic,-,-,-,
The University of North Carolina at Charlotte,Men's Other,,,,,
The University of North Carolina at Charlotte,Men's Other,Nat. Haw./PI,-,-,-,
The University of North Carolina at Charlotte,Men's Other,,,,,
The University of North Carolina at Charlotte,Men's Other,US N-R,50-a,53-d,91-c,
The University of North Carolina at Charlotte,Men's Other,,,,,
The University of North Carolina at Charlotte,Men's Other,Two or More,100-a,100-a,100-a,
The University of North Carolina at Charlotte,Men's Other,,,,,
The University of North Carolina at Charlotte,Men's Other,Unknown,0-a,50-a,100-a,
The University of North Carolina at Charlotte,Men's Other,,,,,
The University of North Carolina at Charlotte,Men's Other,White,83-b,72-d,84-e,
The University of North Carolina at Charlotte,Men's Other,,,,,
The University of North Carolina at Charlotte,Men's Other,Total,73-c,63-e,85-e,
The University of North Carolina at Charlotte,Men's CC/Track,,2017-18 4,-Class,GSR,
The University of North Carolina at Charlotte,Men's CC/Track,,,,,
The University of North Carolina at Charlotte,Men's CC/Track,Am. Ind./AN,-,-,-,
The University of North Carolina at Charlotte,Men's CC/Track,,,,,
The University of North Carolina at Charlotte,Men's CC/Track,Asian,-,-,-,
The University of North Carolina at Charlotte,Men's CC/Track,,,,,
The University of North Carolina at Charlotte,Men's CC/Track,Black,100-a,67-c,91-c,
The University of North Carolina at Charlotte,Men's CC/Track,,,,,
The University of North Carolina at Charlotte,Men's CC/Track,Hispanic,-,100-a,100-a,
The University of North Carolina at Charlotte,Men's CC/Track,,,,,
The University of North Carolina at Charlotte,Men's CC/Track,Nat. Haw./PI,-,100-a,100-a,
The University of North Carolina at Charlotte,Men's CC/Track,,,,,
The University of North Carolina at Charlotte,Men's CC/Track,US N-R,-,100-a,100-a,
The University of North Carolina at Charlotte,Men's CC/Track,,,,,
The University of North Carolina at Charlotte,Men's CC/Track,Two or More,100-a,50-a,100-a,
The University of North Carolina at Charlotte,Men's CC/Track,,,,,
The University of North Carolina at Charlotte,Men's CC/Track,Unknown,100-a,33-a,50-a,
The University of North Carolina at Charlotte,Men's CC/Track,,,,,
The University of North Carolina at Charlotte,Men's CC/Track,White,75-a,71-e,94-d,
The University of North Carolina at Charlotte,Men's CC/Track,,,,,
The University of North Carolina at Charlotte,Men's CC/Track,Total,88-b,70-e,91-e,
The University of North Carolina at Charlotte,Women's Basketball,Am. Ind./AN,-,-,-,
The University of North Carolina at Charlotte,Women's Basketball,,,,,
The University of North Carolina at Charlotte,Women's Basketball,Asian,-,-,-,
The University of North Carolina at Charlotte,Women's Basketball,,,,,
The University of North Carolina at Charlotte,Women's Basketball,Black,67-a,56-b,80-b,
The University of North Carolina at Charlotte,Women's Basketball,,,,,
The University of North Carolina at Charlotte,Women's Basketball,Hispanic,-,100-a,100-a,
The University of North Carolina at Charlotte,Women's Basketball,,,,,
The University of North Carolina at Charlotte,Women's Basketball,Nat. Haw./PI,-,-,-,
The University of North Carolina at Charlotte,Women's Basketball,,,,,
The University of North Carolina at Charlotte,Women's Basketball,US N-R,-,-,-,
The University of North Carolina at Charlotte,Women's Basketball,,,,,
The University of North Carolina at Charlotte,Women's Basketball,Two or More,100-a,100-a,100-a,
The University of North Carolina at Charlotte,Women's Basketball,,,,,
The University of North Carolina at Charlotte,Women's Basketball,Unknown,0-a,0-a,0-a,
The University of North Carolina at Charlotte,Women's Basketball,,,,,
The University of North Carolina at Charlotte,Women's Basketball,White,-,0-a,-,
The University of North Carolina at Charlotte,Women's Basketball,,,,,
The University of North Carolina at Charlotte,Women's Basketball,Total,60-a,54-c,79-c,
The University of North Carolina at Charlotte,Women's CC/Track,,%-N,,,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,,2017-18,4-Class,GSR,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,Am. Ind./AN,-,-,-,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,Asian,-,-,-,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,Black,50-a,75-d,94-d,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,Hispanic,0-a,50-a,100-a,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,Nat. Haw./PI,-,-,-,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,US N-R,-,100-a,100-a,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,Two or More,0-a,50-a,50-a,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,Unknown,-,-,-,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,White,100-a,100-b,100-c,
The University of North Carolina at Charlotte,Women's CC/Track,,,,,
The University of North Carolina at Charlotte,Women's CC/Track,Total,43-b,81-e,94-e,
The University of North Carolina at Charlotte,Women's Other,,2017-18,4-Class,GSR,
The University of North Carolina at Charlotte,Women's Other,,,,,
The University of North Carolina at Charlotte,Women's Other,Am. Ind./AN,-,-,-,
The University of North Carolina at Charlotte,Women's Other,,,,,
The University of North Carolina at Charlotte,Women's Other,Asian,-,-,-,
The University of North Carolina at Charlotte,Women's Other,,,,,
The University of North Carolina at Charlotte,Women's Other,Black,100-a,80-a,100-b,
The University of North Carolina at Charlotte,Women's Other,,,,,
The University of North Carolina at Charlotte,Women's Other,Hispanic,-,100-a,100-a,
The University of North Carolina at Charlotte,Women's Other,,,,,
The University of North Carolina at Charlotte,Women's Other,Nat. Haw./PI,-,-,-,
The University of North Carolina at Charlotte,Women's Other,,,,,
The University of North Carolina at Charlotte,Women's Other,US N-R,100-a,60-b,100-b,
The University of North Carolina at Charlotte,Women's Other,,,,,
The University of North Carolina at Charlotte,Women's Other,Two or More,100-a,100-a,100-a,
The University of North Carolina at Charlotte,Women's Other,,,,,
The University of North Carolina at Charlotte,Women's Other,Unknown,0-a,33-a,67-a,
The University of North Carolina at Charlotte,Women's Other,,,,,
The University of North Carolina at Charlotte,Women's Other,White,73-c,78-e,98-e,
The University of North Carolina at Charlotte,Women's Other,,,,,
The University of North Carolina at Charlotte,Women's Other,Total,74-d,75-e,97-e,
The University of North Carolina at Greensboro,Baseball,,2017-18 4,-Class,GSR,
The University of North Carolina at Greensboro,Baseball,,,,,
The University of North Carolina at Greensboro,Baseball,Am. Ind./AN,-,0-a,-,
The University of North Carolina at Greensboro,Baseball,,,,,
The University of North Carolina at Greensboro,Baseball,Asian,-,-,-,
The University of North Carolina at Greensboro,Baseball,,,,,
The University of North Carolina at Greensboro,Baseball,Black,-,0-a,-,
The University of North Carolina at Greensboro,Baseball,,,,,
The University of North Carolina at Greensboro,Baseball,Hispanic,-,100-a,100-a,
The University of North Carolina at Greensboro,Baseball,,,,,
The University of North Carolina at Greensboro,Baseball,Nat. Haw./PI,-,-,-,
The University of North Carolina at Greensboro,Baseball,,,,,
The University of North Carolina at Greensboro,Baseball,US N-R,-,-,0-a,
The University of North Carolina at Greensboro,Baseball,,,,,
The University of North Carolina at Greensboro,Baseball,Two or More,-,-,-,
The University of North Carolina at Greensboro,Baseball,,,,,
The University of North Carolina at Greensboro,Baseball,Unknown,-,-,-,
The University of North Carolina at Greensboro,Baseball,,,,,
The University of North Carolina at Greensboro,Baseball,White,60-a,65-d,100-e,
The University of North Carolina at Greensboro,Baseball,,,,,
The University of North Carolina at Greensboro,Baseball,Total,60-a,63-e,96-e,
The University of North Carolina at Greensboro,Football,,%-N,,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,,2017-18 4-C,lassG,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,Am. Ind./AN,-,-,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,Asian,-,-,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,Black,-,-,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,Hispanic,-,-,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,Nat. Haw./PI,-,-,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,US N-R,-,-,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,Two or More,-,-,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,Unknown,-,-,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,White,-,-,,
The University of North Carolina at Greensboro,Football,,,,,
The University of North Carolina at Greensboro,Football,Total,-,-,,
The University of North Carolina at Greensboro,Men's Basketball,Am. Ind./AN,-,-,-,
The University of North Carolina at Greensboro,Men's Basketball,,,,,
The University of North Carolina at Greensboro,Men's Basketball,Asian,-,-,-,
The University of North Carolina at Greensboro,Men's Basketball,,,,,
The University of North Carolina at Greensboro,Men's Basketball,Black,100-a,100-b,100-b,
The University of North Carolina at Greensboro,Men's Basketball,,,,,
The University of North Carolina at Greensboro,Men's Basketball,Hispanic,-,-,-,
The University of North Carolina at Greensboro,Men's Basketball,,,,,
The University of North Carolina at Greensboro,Men's Basketball,Nat. Haw./PI,-,-,-,
The University of North Carolina at Greensboro,Men's Basketball,,,,,
The University of North Carolina at Greensboro,Men's Basketball,US N-R,-,50-a,100-a,
The University of North Carolina at Greensboro,Men's Basketball,,,,,
The University of North Carolina at Greensboro,Men's Basketball,Two or More,-,100-a,100-a,
The University of North Carolina at Greensboro,Men's Basketball,,,,,
The University of North Carolina at Greensboro,Men's Basketball,Unknown,-,-,-,
The University of North Carolina at Greensboro,Men's Basketball,,,,,
The University of North Carolina at Greensboro,Men's Basketball,White,-,-,100-a,
The University of North Carolina at Greensboro,Men's Basketball,,,,,
The University of North Carolina at Greensboro,Men's Basketball,Total,100-a,92-c,100-c,
The University of North Carolina at Greensboro,Men's Other,Am. Ind./AN,-,-,-,
The University of North Carolina at Greensboro,Men's Other,,,,,
The University of North Carolina at Greensboro,Men's Other,Asian,-,-,-,
The University of North Carolina at Greensboro,Men's Other,,,,,
The University of North Carolina at Greensboro,Men's Other,Black,100-a,100-a,80-a,
The University of North Carolina at Greensboro,Men's Other,,,,,
The University of North Carolina at Greensboro,Men's Other,Hispanic,-,-,-,
The University of North Carolina at Greensboro,Men's Other,,,,,
The University of North Carolina at Greensboro,Men's Other,Nat. Haw./PI,-,-,-,
The University of North Carolina at Greensboro,Men's Other,,,,,
The University of North Carolina at Greensboro,Men's Other,US N-R,67-a,70-b,78-b,
The University of North Carolina at Greensboro,Men's Other,,,,,
The University of North Carolina at Greensboro,Men's Other,Two or More,0-a,50-a,100-a,
The University of North Carolina at Greensboro,Men's Other,,,,,
The University of North Carolina at Greensboro,Men's Other,Unknown,-,0-a,-,
The University of North Carolina at Greensboro,Men's Other,,,,,
The University of North Carolina at Greensboro,Men's Other,White,60-a,82-d,94-d,
The University of North Carolina at Greensboro,Men's Other,,,,,
The University of North Carolina at Greensboro,Men's Other,Total,67-c,73-e,88-e,
The University of North Carolina at Greensboro,Men's CC/Track,,2017-18 4,-Class,GSR,
The University of North Carolina at Greensboro,Men's CC/Track,,,,,
The University of North Carolina at Greensboro,Men's CC/Track,Am. Ind./AN,-,-,-,
The University of North Carolina at Greensboro,Men's CC/Track,,,,,
The University of North Carolina at Greensboro,Men's CC/Track,Asian,-,-,-,
The University of North Carolina at Greensboro,Men's CC/Track,,,,,
The University of North Carolina at Greensboro,Men's CC/Track,Black,-,-,-,
The University of North Carolina at Greensboro,Men's CC/Track,,,,,
The University of North Carolina at Greensboro,Men's CC/Track,Hispanic,100-a,100-a,100-a,
The University of North Carolina at Greensboro,Men's CC/Track,,,,,
The University of North Carolina at Greensboro,Men's CC/Track,Nat. Haw./PI,-,-,-,
The University of North Carolina at Greensboro,Men's CC/Track,,,,,
The University of North Carolina at Greensboro,Men's CC/Track,US N-R,-,-,-,
The University of North Carolina at Greensboro,Men's CC/Track,,,,,
The University of North Carolina at Greensboro,Men's CC/Track,Two or More,-,-,-,
The University of North Carolina at Greensboro,Men's CC/Track,,,,,
The University of North Carolina at Greensboro,Men's CC/Track,Unknown,-,-,-,
The University of North Carolina at Greensboro,Men's CC/Track,,,,,
The University of North Carolina at Greensboro,Men's CC/Track,White,50-a,50-a,100-a,
The University of North Carolina at Greensboro,Men's CC/Track,,,,,
The University of North Carolina at Greensboro,Men's CC/Track,Total,67-a,60-a,100-a,
The University of North Carolina at Greensboro,Women's Basketball,Am. Ind./AN,-,-,-,
The University of North Carolina at Greensboro,Women's Basketball,,,,,
The University of North Carolina at Greensboro,Women's Basketball,Asian,-,-,-,
The University of North Carolina at Greensboro,Women's Basketball,,,,,
The University of North Carolina at Greensboro,Women's Basketball,Black,50-a,36-c,80-b,
The University of North Carolina at Greensboro,Women's Basketball,,,,,
The University of North Carolina at Greensboro,Women's Basketball,Hispanic,-,-,-,
The University of North Carolina at Greensboro,Women's Basketball,,,,,
The University of North Carolina at Greensboro,Women's Basketball,Nat. Haw./PI,-,-,-,
The University of North Carolina at Greensboro,Women's Basketball,,,,,
The University of North Carolina at Greensboro,Women's Basketball,US N-R,50-a,67-a,100-a,
The University of North Carolina at Greensboro,Women's Basketball,,,,,
The University of North Carolina at Greensboro,Women's Basketball,Two or More,-,100-a,100-a,
The University of North Carolina at Greensboro,Women's Basketball,,,,,
The University of North Carolina at Greensboro,Women's Basketball,Unknown,-,-,-,
The University of North Carolina at Greensboro,Women's Basketball,,,,,
The University of North Carolina at Greensboro,Women's Basketball,White,-,0-a,100-a,
The University of North Carolina at Greensboro,Women's Basketball,,,,,
The University of North Carolina at Greensboro,Women's Basketball,Total,50-a,44-d,87-c,
The University of North Carolina at Greensboro,Women's CC/Track,,%-N,,,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,,2017-18,4-Class,GSR,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,Am. Ind./AN,-,-,-,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,Asian,100-a,100-a,100-a,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,Black,100-a,100-a,100-a,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,Hispanic,100-a,100-a,100-a,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,Nat. Haw./PI,-,-,-,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,US N-R,-,-,-,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,Two or More,-,-,-,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,Unknown,-,-,-,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,White,33-a,57-b,80-a,
The University of North Carolina at Greensboro,Women's CC/Track,,,,,
The University of North Carolina at Greensboro,Women's CC/Track,Total,67-b,70-b,89-b,
The University of North Carolina at Greensboro,Women's Other,,2017-18,4-Class,GSR,
The University of North Carolina at Greensboro,Women's Other,,,,,
The University of North Carolina at Greensboro,Women's Other,Am. Ind./AN,-,-,-,
The University of North Carolina at Greensboro,Women's Other,,,,,
The University of North Carolina at Greensboro,Women's Other,Asian,-,100-a,100-a,
The University of North Carolina at Greensboro,Women's Other,,,,,
The University of North Carolina at Greensboro,Women's Other,Black,100-a,67-a,100-a,
The University of North Carolina at Greensboro,Women's Other,,,,,
The University of North Carolina at Greensboro,Women's Other,Hispanic,100-a,50-a,100-a,
The University of North Carolina at Greensboro,Women's Other,,,,,
The University of North Carolina at Greensboro,Women's Other,Nat. Haw./PI,0-a,0-a,-,
The University of North Carolina at Greensboro,Women's Other,,,,,
The University of North Carolina at Greensboro,Women's Other,US N-R,100-a,100-b,100-b,
The University of North Carolina at Greensboro,Women's Other,,,,,
The University of North Carolina at Greensboro,Women's Other,Two or More,100-a,67-a,100-a,
The University of North Carolina at Greensboro,Women's Other,,,,,
The University of North Carolina at Greensboro,Women's Other,Unknown,-,0-a,-,
The University of North Carolina at Greensboro,Women's Other,,,,,
The University of North Carolina at Greensboro,Women's Other,White,83-c,82-e,100-e,
The University of North Carolina at Greensboro,Women's Other,,,,,
The University of North Carolina at Greensboro,Women's Other,Total,85-d,79-e,100-e,
The University of Southern Mississippi,Baseball,,2017-18 4,-Class,GSR,
The University of Southern Mississippi,Baseball,,,,,
The University of Southern Mississippi,Baseball,Am. Ind./AN,-,100-a,100-a,
The University of Southern Mississippi,Baseball,,,,,
The University of Southern Mississippi,Baseball,Asian,-,-,-,
The University of Southern Mississippi,Baseball,,,,,
The University of Southern Mississippi,Baseball,Black,-,100-a,60-a,
The University of Southern Mississippi,Baseball,,,,,
The University of Southern Mississippi,Baseball,Hispanic,-,100-a,100-a,
The University of Southern Mississippi,Baseball,,,,,
The University of Southern Mississippi,Baseball,Nat. Haw./PI,-,-,-,
The University of Southern Mississippi,Baseball,,,,,
The University of Southern Mississippi,Baseball,US N-R,-,-,-,
The University of Southern Mississippi,Baseball,,,,,
The University of Southern Mississippi,Baseball,Two or More,-,-,-,
The University of Southern Mississippi,Baseball,,,,,
The University of Southern Mississippi,Baseball,Unknown,-,-,-,
The University of Southern Mississippi,Baseball,,,,,
The University of Southern Mississippi,Baseball,White,50-a,62-c,88-d,
The University of Southern Mississippi,Baseball,,,,,
The University of Southern Mississippi,Baseball,Total,50-a,69-d,83-e,
The University of Southern Mississippi,Football,,2017-18 4,-Class,GSR,
The University of Southern Mississippi,Football,,,,,
The University of Southern Mississippi,Football,Am. Ind./AN,-,-,-,
The University of Southern Mississippi,Football,,,,,
The University of Southern Mississippi,Football,Asian,-,-,-,
The University of Southern Mississippi,Football,,,,,
The University of Southern Mississippi,Football,Black,64-c,54-e,70-e,
The University of Southern Mississippi,Football,,,,,
The University of Southern Mississippi,Football,Hispanic,0-a,0-a,-,
The University of Southern Mississippi,Football,,,,,
The University of Southern Mississippi,Football,Nat. Haw./PI,-,-,-,
The University of Southern Mississippi,Football,,,,,
The University of Southern Mississippi,Football,US N-R,-,-,-,
The University of Southern Mississippi,Football,,,,,
The University of Southern Mississippi,Football,Two or More,100-a,33-a,67-a,
The University of Southern Mississippi,Football,,,,,
The University of Southern Mississippi,Football,Unknown,-,-,-,
The University of Southern Mississippi,Football,,,,,
The University of Southern Mississippi,Football,White,100-a,42-c,77-c,
The University of Southern Mississippi,Football,,,,,
The University of Southern Mississippi,Football,Total,65-d,49-e,71-e,
The University of Southern Mississippi,Men's Basketball,2,017-184,-Class,GSR,
The University of Southern Mississippi,Men's Basketball,,,,,
The University of Southern Mississippi,Men's Basketball,Am. Ind./AN,-,-,-,
The University of Southern Mississippi,Men's Basketball,,,,,
The University of Southern Mississippi,Men's Basketball,Asian,-,-,-,
The University of Southern Mississippi,Men's Basketball,,,,,
The University of Southern Mississippi,Men's Basketball,Black,100-a,57-b,64-c,
The University of Southern Mississippi,Men's Basketball,,,,,
The University of Southern Mississippi,Men's Basketball,Hispanic,-,-,-,
The University of Southern Mississippi,Men's Basketball,,,,,
The University of Southern Mississippi,Men's Basketball,Nat. Haw./PI,-,-,-,
The University of Southern Mississippi,Men's Basketball,,,,,
The University of Southern Mississippi,Men's Basketball,US N-R,-,-,-,
The University of Southern Mississippi,Men's Basketball,,,,,
The University of Southern Mississippi,Men's Basketball,Two or More,-,-,-,
The University of Southern Mississippi,Men's Basketball,,,,,
The University of Southern Mississippi,Men's Basketball,Unknown,-,0-a,0-a,
The University of Southern Mississippi,Men's Basketball,,,,,
The University of Southern Mississippi,Men's Basketball,White,-,-,-,
The University of Southern Mississippi,Men's Basketball,,,,,
The University of Southern Mississippi,Men's Basketball,Total,100-a,50-b,58-c,
The University of Southern Mississippi,Men's Other,Am. Ind./AN,-,100-a,100-a,
The University of Southern Mississippi,Men's Other,,,,,
The University of Southern Mississippi,Men's Other,Asian,0-a,0-a,100-a,
The University of Southern Mississippi,Men's Other,,,,,
The University of Southern Mississippi,Men's Other,Black,-,-,-,
The University of Southern Mississippi,Men's Other,,,,,
The University of Southern Mississippi,Men's Other,Hispanic,-,100-a,100-a,
The University of Southern Mississippi,Men's Other,,,,,
The University of Southern Mississippi,Men's Other,Nat. Haw./PI,-,-,-,
The University of Southern Mississippi,Men's Other,,,,,
The University of Southern Mississippi,Men's Other,US N-R,-,100-a,100-a,
The University of Southern Mississippi,Men's Other,,,,,
The University of Southern Mississippi,Men's Other,Two or More,-,-,-,
The University of Southern Mississippi,Men's Other,,,,,
