School,Sport,Race,%N,2013-14,4-Class,GSR
Clemson University,Men's CC/Track,Total,60-b,65-e,83-e,
Clemson University,Women's Basketball,Am. Ind./AN,-,-,-,
Clemson University,Women's Basketball,,,,,
Clemson University,Women's Basketball,Asian,-,-,-,
Clemson University,Women's Basketball,,,,,
Clemson University,Women's Basketball,Black,80-a,92-c,100-c,
Clemson University,Women's Basketball,,,,,
Clemson University,Women's Basketball,Hispanic,-,-,-,
Clemson University,Women's Basketball,,,,,
Clemson University,Women's Basketball,Nat. Haw./PI,-,-,-,
Clemson University,Women's Basketball,,,,,
Clemson University,Women's Basketball,N-R Alien,-,-,-,
Clemson University,Women's Basketball,,,,,
Clemson University,Women's Basketball,Two or More,-,-,-,
Clemson University,Women's Basketball,,,,,
Clemson University,Women's Basketball,Unknown,-,-,-,
Clemson University,Women's Basketball,,,,,
Clemson University,Women's Basketball,White,-,0-a,-,
Clemson University,Women's Basketball,,,,,
Clemson University,Women's Basketball,Total,80-a,86-c,100-c,
Clemson University,Women's CC/Track,Am. Ind./AN,-,-,100-a,
Clemson University,Women's CC/Track,,,,,
Clemson University,Women's CC/Track,Asian,-,100-a,100-a,
Clemson University,Women's CC/Track,,,,,
Clemson University,Women's CC/Track,Black,100-a,87-c,88-d,
Clemson University,Women's CC/Track,,,,,
Clemson University,Women's CC/Track,Hispanic,-,-,-,
Clemson University,Women's CC/Track,,,,,
Clemson University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Clemson University,Women's CC/Track,,,,,
Clemson University,Women's CC/Track,N-R Alien,-,50-a,100-a,
Clemson University,Women's CC/Track,,,,,
Clemson University,Women's CC/Track,Two or More,-,-,-,
Clemson University,Women's CC/Track,,,,,
Clemson University,Women's CC/Track,Unknown,-,-,-,
Clemson University,Women's CC/Track,,,,,
Clemson University,Women's CC/Track,White,75-b,92-e,93-e,
Clemson University,Women's CC/Track,,,,,
Clemson University,Women's CC/Track,Total,80-b,88-e,92-e,
Clemson University,Women's Other,,2007-08,4-Class,GSR,
Clemson University,Women's Other,,,,,
Clemson University,Women's Other,Am. Ind./AN,-,-,-,
Clemson University,Women's Other,,,,,
Clemson University,Women's Other,Asian,-,100-a,100-a,
Clemson University,Women's Other,,,,,
Clemson University,Women's Other,Black,100-a,86-b,100-b,
Clemson University,Women's Other,,,,,
Clemson University,Women's Other,Hispanic,-,100-a,100-a,
Clemson University,Women's Other,,,,,
Clemson University,Women's Other,Nat. Haw./PI,-,-,-,
Clemson University,Women's Other,,,,,
Clemson University,Women's Other,N-R Alien,100-a,67-b,100-b,
Clemson University,Women's Other,,,,,
Clemson University,Women's Other,Two or More,-,-,-,
Clemson University,Women's Other,,,,,
Clemson University,Women's Other,Unknown,-,70-b,100-b,
Clemson University,Women's Other,,,,,
Clemson University,Women's Other,White,88-d,84-e,99-e,
Clemson University,Women's Other,,,,,
Clemson University,Women's Other,Total,89-d,82-e,99-e,
Cleveland State University,Baseball,,2007-08,4-Class,GSR,
Cleveland State University,Baseball,,,,,
Cleveland State University,Baseball,Am. Ind./AN,-,-,-,
Cleveland State University,Baseball,,,,,
Cleveland State University,Baseball,Asian,-,-,-,
Cleveland State University,Baseball,,,,,
Cleveland State University,Baseball,Black,-,-,-,
Cleveland State University,Baseball,,,,,
Cleveland State University,Baseball,Hispanic,-,-,-,
Cleveland State University,Baseball,,,,,
Cleveland State University,Baseball,Nat. Haw./PI,-,-,-,
Cleveland State University,Baseball,,,,,
Cleveland State University,Baseball,N-R Alien,-,-,-,
Cleveland State University,Baseball,,,,,
Cleveland State University,Baseball,Two or More,-,-,-,
Cleveland State University,Baseball,,,,,
Cleveland State University,Baseball,Unknown,-,-,-,
Cleveland State University,Baseball,,,,,
Cleveland State University,Baseball,White,36-c,41-e,-,
Cleveland State University,Baseball,,,,,
Cleveland State University,Baseball,Total,36-c,41-e,-,
Cleveland State University,Men's Basketball,,2007-08,4-Class,GSR,
Cleveland State University,Men's Basketball,,,,,
Cleveland State University,Men's Basketball,Am. Ind./AN,-,-,-,
Cleveland State University,Men's Basketball,,,,,
Cleveland State University,Men's Basketball,Asian,-,-,-,
Cleveland State University,Men's Basketball,,,,,
Cleveland State University,Men's Basketball,Black,67-a,50-b,100-b,
Cleveland State University,Men's Basketball,,,,,
Cleveland State University,Men's Basketball,Hispanic,-,-,-,
Cleveland State University,Men's Basketball,,,,,
Cleveland State University,Men's Basketball,Nat. Haw./PI,-,-,-,
Cleveland State University,Men's Basketball,,,,,
Cleveland State University,Men's Basketball,N-R Alien,-,-,-,
Cleveland State University,Men's Basketball,,,,,
Cleveland State University,Men's Basketball,Two or More,-,-,-,
Cleveland State University,Men's Basketball,,,,,
Cleveland State University,Men's Basketball,Unknown,-,-,-,
Cleveland State University,Men's Basketball,,,,,
Cleveland State University,Men's Basketball,White,100-a,50-a,100-a,
Cleveland State University,Men's Basketball,,,,,
Cleveland State University,Men's Basketball,Total,75-a,50-c,100-b,
Cleveland State University,Men's Other,,2007-08,4-Class,GSR,
Cleveland State University,Men's Other,,,,,
Cleveland State University,Men's Other,Am. Ind./AN,100-a,100-a,100-a,
Cleveland State University,Men's Other,,,,,
Cleveland State University,Men's Other,Asian,0-a,0-a,-,
Cleveland State University,Men's Other,,,,,
Cleveland State University,Men's Other,Black,-,25-a,80-a,
Cleveland State University,Men's Other,,,,,
Cleveland State University,Men's Other,Hispanic,-,-,-,
Cleveland State University,Men's Other,,,,,
Cleveland State University,Men's Other,Nat. Haw./PI,-,-,-,
Cleveland State University,Men's Other,,,,,
Cleveland State University,Men's Other,N-R Alien,100-a,80-b,92-c,
Cleveland State University,Men's Other,,,,,
Cleveland State University,Men's Other,Two or More,-,-,-,
Cleveland State University,Men's Other,,,,,
Cleveland State University,Men's Other,Unknown,-,100-a,100-a,
Cleveland State University,Men's Other,,,,,
Cleveland State University,Men's Other,White,44-d,46-e,67-e,
Cleveland State University,Men's Other,,,,,
Cleveland State University,Men's Other,Total,50-e,51-e,75-e,
Cleveland State University,Women's Basketball,Am. Ind./AN,-,-,-,
Cleveland State University,Women's Basketball,,,,,
Cleveland State University,Women's Basketball,Asian,-,-,-,
Cleveland State University,Women's Basketball,,,,,
Cleveland State University,Women's Basketball,Black,0-a,50-a,67-a,
Cleveland State University,Women's Basketball,,,,,
Cleveland State University,Women's Basketball,Hispanic,-,-,-,
Cleveland State University,Women's Basketball,,,,,
Cleveland State University,Women's Basketball,Nat. Haw./PI,-,-,-,
Cleveland State University,Women's Basketball,,,,,
Cleveland State University,Women's Basketball,N-R Alien,-,100-a,100-a,
Cleveland State University,Women's Basketball,,,,,
Cleveland State University,Women's Basketball,Two or More,-,-,-,
Cleveland State University,Women's Basketball,,,,,
Cleveland State University,Women's Basketball,Unknown,-,-,-,
Cleveland State University,Women's Basketball,,,,,
Cleveland State University,Women's Basketball,White,0-a,71-b,100-b,
Cleveland State University,Women's Basketball,,,,,
Cleveland State University,Women's Basketball,Total,0-a,69-c,91-c,
Cleveland State University,Women's CC/Track,Am. Ind./AN,-,-,-,
Cleveland State University,Women's CC/Track,,,,,
Cleveland State University,Women's CC/Track,Asian,-,-,-,
Cleveland State University,Women's CC/Track,,,,,
Cleveland State University,Women's CC/Track,Black,-,-,-,
Cleveland State University,Women's CC/Track,,,,,
Cleveland State University,Women's CC/Track,Hispanic,-,-,-,
Cleveland State University,Women's CC/Track,,,,,
Cleveland State University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Cleveland State University,Women's CC/Track,,,,,
Cleveland State University,Women's CC/Track,N-R Alien,-,-,-,
Cleveland State University,Women's CC/Track,,,,,
Cleveland State University,Women's CC/Track,Two or More,-,-,-,
Cleveland State University,Women's CC/Track,,,,,
Cleveland State University,Women's CC/Track,Unknown,-,-,-,
Cleveland State University,Women's CC/Track,,,,,
Cleveland State University,Women's CC/Track,White,100-a,80-a,100-a,
Cleveland State University,Women's CC/Track,,,,,
Cleveland State University,Women's CC/Track,Total,100-a,80-a,100-a,
Cleveland State University,Women's Other,,2007-08,4-Class,GSR,
Cleveland State University,Women's Other,,,,,
Cleveland State University,Women's Other,Am. Ind./AN,-,-,-,
Cleveland State University,Women's Other,,,,,
Cleveland State University,Women's Other,Asian,-,-,-,
Cleveland State University,Women's Other,,,,,
Cleveland State University,Women's Other,Black,-,33-a,100-a,
Cleveland State University,Women's Other,,,,,
Cleveland State University,Women's Other,Hispanic,0-a,0-a,0-a,
Cleveland State University,Women's Other,,,,,
Cleveland State University,Women's Other,Nat. Haw./PI,-,-,-,
Cleveland State University,Women's Other,,,,,
Cleveland State University,Women's Other,N-R Alien,100-a,100-b,100-b,
Cleveland State University,Women's Other,,,,,
Cleveland State University,Women's Other,Two or More,-,100-a,100-a,
Cleveland State University,Women's Other,,,,,
Cleveland State University,Women's Other,Unknown,-,-,-,
Cleveland State University,Women's Other,,,,,
Cleveland State University,Women's Other,White,69-d,61-e,82-e,
Cleveland State University,Women's Other,,,,,
Cleveland State University,Women's Other,Total,71-e,64-e,84-e,
Coastal Carolina University,Baseball,,2007-08,4-Class,GSR,
Coastal Carolina University,Baseball,,,,,
Coastal Carolina University,Baseball,Am. Ind./AN,-,-,-,
Coastal Carolina University,Baseball,,,,,
Coastal Carolina University,Baseball,Asian,-,-,-,
Coastal Carolina University,Baseball,,,,,
Coastal Carolina University,Baseball,Black,0-a,0-a,-,
Coastal Carolina University,Baseball,,,,,
Coastal Carolina University,Baseball,Hispanic,-,-,100-a,
Coastal Carolina University,Baseball,,,,,
Coastal Carolina University,Baseball,Nat. Haw./PI,-,-,-,
Coastal Carolina University,Baseball,,,,,
Coastal Carolina University,Baseball,N-R Alien,-,0-a,-,
Coastal Carolina University,Baseball,,,,,
Coastal Carolina University,Baseball,Two or More,-,-,-,
Coastal Carolina University,Baseball,,,,,
Coastal Carolina University,Baseball,Unknown,-,-,-,
Coastal Carolina University,Baseball,,,,,
Coastal Carolina University,Baseball,White,50-b,32-e,94-d,
Coastal Carolina University,Baseball,,,,,
Coastal Carolina University,Baseball,Total,40-b,28-e,95-d,
Coastal Carolina University,Football,,2007-08,4-Class,GSR,
Coastal Carolina University,Football,,,,,
Coastal Carolina University,Football,Am. Ind./AN,-,-,-,
Coastal Carolina University,Football,,,,,
Coastal Carolina University,Football,Asian,-,100-a,100-a,
Coastal Carolina University,Football,,,,,
Coastal Carolina University,Football,Black,85-c,52-e,60-e,
Coastal Carolina University,Football,,,,,
Coastal Carolina University,Football,Hispanic,-,-,-,
Coastal Carolina University,Football,,,,,
Coastal Carolina University,Football,Nat. Haw./PI,-,-,-,
Coastal Carolina University,Football,,,,,
Coastal Carolina University,Football,N-R Alien,-,-,-,
Coastal Carolina University,Football,,,,,
Coastal Carolina University,Football,Two or More,-,-,-,
Coastal Carolina University,Football,,,,,
Coastal Carolina University,Football,Unknown,-,-,100-a,
Coastal Carolina University,Football,,,,,
Coastal Carolina University,Football,White,83-b,80-d,83-e,
Coastal Carolina University,Football,,,,,
Coastal Carolina University,Football,Total,84-d,61-e,68-e,
Coastal Carolina University,Men's Basketball,,2007-08,4-Class,GSR,
Coastal Carolina University,Men's Basketball,,,,,
Coastal Carolina University,Men's Basketball,Am. Ind./AN,-,100-a,100-a,
Coastal Carolina University,Men's Basketball,,,,,
Coastal Carolina University,Men's Basketball,Asian,-,-,-,
Coastal Carolina University,Men's Basketball,,,,,
Coastal Carolina University,Men's Basketball,Black,0-a,14-b,75-b,
Coastal Carolina University,Men's Basketball,,,,,
Coastal Carolina University,Men's Basketball,Hispanic,-,100-a,100-a,
Coastal Carolina University,Men's Basketball,,,,,
Coastal Carolina University,Men's Basketball,Nat. Haw./PI,-,-,-,
Coastal Carolina University,Men's Basketball,,,,,
Coastal Carolina University,Men's Basketball,N-R Alien,-,-,-,
Coastal Carolina University,Men's Basketball,,,,,
Coastal Carolina University,Men's Basketball,Two or More,-,-,-,
Coastal Carolina University,Men's Basketball,,,,,
Coastal Carolina University,Men's Basketball,Unknown,-,-,-,
Coastal Carolina University,Men's Basketball,,,,,
Coastal Carolina University,Men's Basketball,White,100-a,80-a,80-a,
Coastal Carolina University,Men's Basketball,,,,,
Coastal Carolina University,Men's Basketball,Total,33-a,50-c,80-c,
Coastal Carolina University,Men's Other,,2007-08,4-Class,GSR,
Coastal Carolina University,Men's Other,,,,,
Coastal Carolina University,Men's Other,Am. Ind./AN,-,-,-,
Coastal Carolina University,Men's Other,,,,,
Coastal Carolina University,Men's Other,Asian,-,0-a,-,
Coastal Carolina University,Men's Other,,,,,
Coastal Carolina University,Men's Other,Black,-,-,100-a,
Coastal Carolina University,Men's Other,,,,,
Coastal Carolina University,Men's Other,Hispanic,-,-,-,
Coastal Carolina University,Men's Other,,,,,
Coastal Carolina University,Men's Other,Nat. Haw./PI,-,-,-,
Coastal Carolina University,Men's Other,,,,,
Coastal Carolina University,Men's Other,N-R Alien,0-a,20-a,100-c,
Coastal Carolina University,Men's Other,,,,,
Coastal Carolina University,Men's Other,Two or More,0-a,0-a,0-a,
Coastal Carolina University,Men's Other,,,,,
Coastal Carolina University,Men's Other,Unknown,-,100-a,100-a,
Coastal Carolina University,Men's Other,,,,,
Coastal Carolina University,Men's Other,White,80-a,54-e,94-d,
Coastal Carolina University,Men's Other,,,,,
Coastal Carolina University,Men's Other,Total,50-b,47-e,94-e,
Coastal Carolina University,Men's CC/Track,,2007-08,4-Class,GSR,
Coastal Carolina University,Men's CC/Track,,,,,
Coastal Carolina University,Men's CC/Track,Am. Ind./AN,-,-,-,
Coastal Carolina University,Men's CC/Track,,,,,
Coastal Carolina University,Men's CC/Track,Asian,-,-,-,
Coastal Carolina University,Men's CC/Track,,,,,
Coastal Carolina University,Men's CC/Track,Black,100-a,38-c,50-c,
Coastal Carolina University,Men's CC/Track,,,,,
Coastal Carolina University,Men's CC/Track,Hispanic,-,-,-,
Coastal Carolina University,Men's CC/Track,,,,,
Coastal Carolina University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Coastal Carolina University,Men's CC/Track,,,,,
Coastal Carolina University,Men's CC/Track,N-R Alien,-,100-a,100-a,
Coastal Carolina University,Men's CC/Track,,,,,
Coastal Carolina University,Men's CC/Track,Two or More,-,-,-,
Coastal Carolina University,Men's CC/Track,,,,,
Coastal Carolina University,Men's CC/Track,Unknown,-,-,-,
Coastal Carolina University,Men's CC/Track,,,,,
Coastal Carolina University,Men's CC/Track,White,83-b,73-c,93-c,
Coastal Carolina University,Men's CC/Track,,,,,
Coastal Carolina University,Men's CC/Track,Total,86-b,59-e,75-e,
Coastal Carolina University,Women's Basketball,Am. Ind./AN,-,-,-,
Coastal Carolina University,Women's Basketball,,,,,
Coastal Carolina University,Women's Basketball,Asian,-,-,-,
Coastal Carolina University,Women's Basketball,,,,,
Coastal Carolina University,Women's Basketball,Black,100-a,75-a,100-a,
Coastal Carolina University,Women's Basketball,,,,,
Coastal Carolina University,Women's Basketball,Hispanic,-,-,-,
Coastal Carolina University,Women's Basketball,,,,,
Coastal Carolina University,Women's Basketball,Nat. Haw./PI,-,-,-,
Coastal Carolina University,Women's Basketball,,,,,
Coastal Carolina University,Women's Basketball,N-R Alien,-,-,-,
Coastal Carolina University,Women's Basketball,,,,,
Coastal Carolina University,Women's Basketball,Two or More,-,-,-,
Coastal Carolina University,Women's Basketball,,,,,
Coastal Carolina University,Women's Basketball,Unknown,-,-,-,
Coastal Carolina University,Women's Basketball,,,,,
Coastal Carolina University,Women's Basketball,White,75-a,78-b,100-b,
Coastal Carolina University,Women's Basketball,,,,,
Coastal Carolina University,Women's Basketball,Total,80-a,77-c,100-c,
Coastal Carolina University,Women's CC/Track,Am. Ind./AN,-,-,-,
Coastal Carolina University,Women's CC/Track,,,,,
Coastal Carolina University,Women's CC/Track,Asian,-,-,-,
Coastal Carolina University,Women's CC/Track,,,,,
Coastal Carolina University,Women's CC/Track,Black,44-b,63-d,100-c,
Coastal Carolina University,Women's CC/Track,,,,,
Coastal Carolina University,Women's CC/Track,Hispanic,100-a,50-a,100-a,
Coastal Carolina University,Women's CC/Track,,,,,
Coastal Carolina University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Coastal Carolina University,Women's CC/Track,,,,,
Coastal Carolina University,Women's CC/Track,N-R Alien,0-a,0-a,-,
Coastal Carolina University,Women's CC/Track,,,,,
Coastal Carolina University,Women's CC/Track,Two or More,-,-,-,
Coastal Carolina University,Women's CC/Track,,,,,
Coastal Carolina University,Women's CC/Track,Unknown,-,-,-,
Coastal Carolina University,Women's CC/Track,,,,,
Coastal Carolina University,Women's CC/Track,White,60-a,79-d,94-d,
Coastal Carolina University,Women's CC/Track,,,,,
Coastal Carolina University,Women's CC/Track,Total,50-d,65-e,97-e,
Coastal Carolina University,Women's Other,,2007-08,4-Class,GSR,
Coastal Carolina University,Women's Other,,,,,
Coastal Carolina University,Women's Other,Am. Ind./AN,100-a,100-a,100-a,
Coastal Carolina University,Women's Other,,,,,
Coastal Carolina University,Women's Other,Asian,-,-,-,
Coastal Carolina University,Women's Other,,,,,
Coastal Carolina University,Women's Other,Black,100-a,67-a,100-a,
Coastal Carolina University,Women's Other,,,,,
Coastal Carolina University,Women's Other,Hispanic,-,-,-,
Coastal Carolina University,Women's Other,,,,,
Coastal Carolina University,Women's Other,Nat. Haw./PI,-,-,-,
Coastal Carolina University,Women's Other,,,,,
Coastal Carolina University,Women's Other,N-R Alien,-,83-b,82-c,
Coastal Carolina University,Women's Other,,,,,
Coastal Carolina University,Women's Other,Two or More,-,-,-,
Coastal Carolina University,Women's Other,,,,,
Coastal Carolina University,Women's Other,Unknown,-,-,-,
Coastal Carolina University,Women's Other,,,,,
Coastal Carolina University,Women's Other,White,70-d,57-e,85-e,
Coastal Carolina University,Women's Other,,,,,
Coastal Carolina University,Women's Other,Total,73-e,61-e,85-e,
Colgate University,Football,,2007-08,4-Class,GSR,
Colgate University,Football,,,,,
Colgate University,Football,Am. Ind./AN,-,100-a,100-a,
Colgate University,Football,,,,,
Colgate University,Football,Asian,-,-,-,
Colgate University,Football,,,,,
Colgate University,Football,Black,100-a,94-d,85-d,
Colgate University,Football,,,,,
Colgate University,Football,Hispanic,100-a,83-b,100-a,
Colgate University,Football,,,,,
Colgate University,Football,Nat. Haw./PI,-,-,-,
Colgate University,Football,,,,,
Colgate University,Football,N-R Alien,-,0-a,-,
Colgate University,Football,,,,,
Colgate University,Football,Two or More,100-a,100-a,100-a,
Colgate University,Football,,,,,
Colgate University,Football,Unknown,33-a,50-b,100-a,
Colgate University,Football,,,,,
Colgate University,Football,White,73-c,80-e,93-e,
Colgate University,Football,,,,,
Colgate University,Football,Total,75-d,80-e,92-e,
Colgate University,Men's Basketball,,2007-08,4-Class,GSR,
Colgate University,Men's Basketball,,,,,
Colgate University,Men's Basketball,Am. Ind./AN,-,-,-,
Colgate University,Men's Basketball,,,,,
Colgate University,Men's Basketball,Asian,-,-,-,
Colgate University,Men's Basketball,,,,,
Colgate University,Men's Basketball,Black,-,100-a,100-a,
Colgate University,Men's Basketball,,,,,
Colgate University,Men's Basketball,Hispanic,-,-,-,
Colgate University,Men's Basketball,,,,,
Colgate University,Men's Basketball,Nat. Haw./PI,-,-,-,
Colgate University,Men's Basketball,,,,,
Colgate University,Men's Basketball,N-R Alien,-,-,-,
Colgate University,Men's Basketball,,,,,
Colgate University,Men's Basketball,Two or More,-,-,-,
Colgate University,Men's Basketball,,,,,
Colgate University,Men's Basketball,Unknown,-,-,-,
Colgate University,Men's Basketball,,,,,
Colgate University,Men's Basketball,White,50-a,60-a,100-a,
Colgate University,Men's Basketball,,,,,
Colgate University,Men's Basketball,Total,50-a,78-b,100-b,
Colgate University,Men's Other,,2007-08,4-Class,GSR,
Colgate University,Men's Other,,,,,
Colgate University,Men's Other,Am. Ind./AN,-,100-a,100-a,
Colgate University,Men's Other,,,,,
Colgate University,Men's Other,Asian,-,-,-,
Colgate University,Men's Other,,,,,
Colgate University,Men's Other,Black,-,-,-,
Colgate University,Men's Other,,,,,
Colgate University,Men's Other,Hispanic,-,-,100-a,
Colgate University,Men's Other,,,,,
Colgate University,Men's Other,Nat. Haw./PI,-,-,-,
Colgate University,Men's Other,,,,,
Colgate University,Men's Other,N-R Alien,100-a,100-c,100-c,
Colgate University,Men's Other,,,,,
Colgate University,Men's Other,Two or More,-,100-a,100-a,
Colgate University,Men's Other,,,,,
Colgate University,Men's Other,Unknown,-,100-a,100-a,
Colgate University,Men's Other,,,,,
Colgate University,Men's Other,White,100-c,94-e,100-e,
Colgate University,Men's Other,,,,,
Colgate University,Men's Other,Total,100-c,96-e,100-e,
Colgate University,Men's CC/Track,,2007-08,4-Class,GSR,
Colgate University,Men's CC/Track,,,,,
Colgate University,Men's CC/Track,Am. Ind./AN,-,-,-,
Colgate University,Men's CC/Track,,,,,
Colgate University,Men's CC/Track,Asian,-,-,100-a,
Colgate University,Men's CC/Track,,,,,
Colgate University,Men's CC/Track,Black,-,-,100-a,
Colgate University,Men's CC/Track,,,,,
Colgate University,Men's CC/Track,Hispanic,-,-,-,
Colgate University,Men's CC/Track,,,,,
Colgate University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Colgate University,Men's CC/Track,,,,,
Colgate University,Men's CC/Track,N-R Alien,-,-,-,
Colgate University,Men's CC/Track,,,,,
Colgate University,Men's CC/Track,Two or More,-,-,100-a,
Colgate University,Men's CC/Track,,,,,
Colgate University,Men's CC/Track,Unknown,-,-,-,
Colgate University,Men's CC/Track,,,,,
Colgate University,Men's CC/Track,White,-,100-a,100-e,
Colgate University,Men's CC/Track,,,,,
Colgate University,Men's CC/Track,Total,-,100-a,100-e,
Colgate University,Women's Basketball,Am. Ind./AN,-,-,-,
Colgate University,Women's Basketball,,,,,
Colgate University,Women's Basketball,Asian,-,-,-,
Colgate University,Women's Basketball,,,,,
Colgate University,Women's Basketball,Black,100-a,100-a,100-a,
Colgate University,Women's Basketball,,,,,
Colgate University,Women's Basketball,Hispanic,-,-,-,
Colgate University,Women's Basketball,,,,,
Colgate University,Women's Basketball,Nat. Haw./PI,-,-,-,
Colgate University,Women's Basketball,,,,,
Colgate University,Women's Basketball,N-R Alien,-,-,-,
Colgate University,Women's Basketball,,,,,
Colgate University,Women's Basketball,Two or More,-,-,-,
Colgate University,Women's Basketball,,,,,
Colgate University,Women's Basketball,Unknown,-,-,-,
Colgate University,Women's Basketball,,,,,
Colgate University,Women's Basketball,White,67-a,89-b,100-b,
Colgate University,Women's Basketball,,,,,
Colgate University,Women's Basketball,Total,75-a,92-c,100-c,
Colgate University,Women's CC/Track,Am. Ind./AN,-,-,-,
Colgate University,Women's CC/Track,,,,,
Colgate University,Women's CC/Track,Asian,-,-,-,
Colgate University,Women's CC/Track,,,,,
Colgate University,Women's CC/Track,Black,-,-,100-a,
Colgate University,Women's CC/Track,,,,,
Colgate University,Women's CC/Track,Hispanic,-,-,100-a,
Colgate University,Women's CC/Track,,,,,
Colgate University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Colgate University,Women's CC/Track,,,,,
Colgate University,Women's CC/Track,N-R Alien,-,-,-,
Colgate University,Women's CC/Track,,,,,
Colgate University,Women's CC/Track,Two or More,-,-,-,
Colgate University,Women's CC/Track,,,,,
Colgate University,Women's CC/Track,Unknown,-,0-a,-,
Colgate University,Women's CC/Track,,,,,
Colgate University,Women's CC/Track,White,-,67-a,100-e,
Colgate University,Women's CC/Track,,,,,
Colgate University,Women's CC/Track,Total,-,50-a,100-e,
Colgate University,Women's Other,,2007-08,4-Class,GSR,
Colgate University,Women's Other,,,,,
Colgate University,Women's Other,Am. Ind./AN,-,100-a,100-a,
Colgate University,Women's Other,,,,,
Colgate University,Women's Other,Asian,-,-,100-a,
Colgate University,Women's Other,,,,,
Colgate University,Women's Other,Black,-,100-a,100-a,
Colgate University,Women's Other,,,,,
Colgate University,Women's Other,Hispanic,100-a,100-a,100-a,
Colgate University,Women's Other,,,,,
Colgate University,Women's Other,Nat. Haw./PI,-,-,-,
Colgate University,Women's Other,,,,,
Colgate University,Women's Other,N-R Alien,67-a,83-c,100-b,
Colgate University,Women's Other,,,,,
Colgate University,Women's Other,Two or More,100-a,100-a,100-a,
Colgate University,Women's Other,,,,,
Colgate University,Women's Other,Unknown,100-a,100-a,100-a,
Colgate University,Women's Other,,,,,
Colgate University,Women's Other,White,87-c,90-e,100-e,
Colgate University,Women's Other,,,,,
Colgate University,Women's Other,Total,86-e,90-e,100-e,
College of Charleston (South Carolina),Baseball,,2007-08,4-Class,GSR,
College of Charleston (South Carolina),Baseball,,,,,
College of Charleston (South Carolina),Baseball,Am. Ind./AN,-,-,-,
College of Charleston (South Carolina),Baseball,,,,,
College of Charleston (South Carolina),Baseball,Asian,-,-,-,
College of Charleston (South Carolina),Baseball,,,,,
College of Charleston (South Carolina),Baseball,Black,-,-,-,
College of Charleston (South Carolina),Baseball,,,,,
College of Charleston (South Carolina),Baseball,Hispanic,-,0-a,100-a,
College of Charleston (South Carolina),Baseball,,,,,
College of Charleston (South Carolina),Baseball,Nat. Haw./PI,-,-,-,
College of Charleston (South Carolina),Baseball,,,,,
College of Charleston (South Carolina),Baseball,N-R Alien,-,-,-,
College of Charleston (South Carolina),Baseball,,,,,
College of Charleston (South Carolina),Baseball,Two or More,-,-,-,
College of Charleston (South Carolina),Baseball,,,,,
College of Charleston (South Carolina),Baseball,Unknown,-,-,-,
College of Charleston (South Carolina),Baseball,,,,,
College of Charleston (South Carolina),Baseball,White,17-b,42-e,63-e,
College of Charleston (South Carolina),Baseball,,,,,
College of Charleston (South Carolina),Baseball,Total,17-b,40-e,65-e,
College of Charleston (South Carolina),Men's Basketball,,2007-08,4-Class,GSR,
College of Charleston (South Carolina),Men's Basketball,,,,,
College of Charleston (South Carolina),Men's Basketball,Am. Ind./AN,-,-,-,
College of Charleston (South Carolina),Men's Basketball,,,,,
College of Charleston (South Carolina),Men's Basketball,Asian,-,-,-,
College of Charleston (South Carolina),Men's Basketball,,,,,
College of Charleston (South Carolina),Men's Basketball,Black,40-a,36-c,42-c,
College of Charleston (South Carolina),Men's Basketball,,,,,
College of Charleston (South Carolina),Men's Basketball,Hispanic,-,-,-,
College of Charleston (South Carolina),Men's Basketball,,,,,
College of Charleston (South Carolina),Men's Basketball,Nat. Haw./PI,-,-,-,
College of Charleston (South Carolina),Men's Basketball,,,,,
College of Charleston (South Carolina),Men's Basketball,N-R Alien,-,-,-,
College of Charleston (South Carolina),Men's Basketball,,,,,
College of Charleston (South Carolina),Men's Basketball,Two or More,-,-,-,
College of Charleston (South Carolina),Men's Basketball,,,,,
College of Charleston (South Carolina),Men's Basketball,Unknown,-,100-a,100-a,
College of Charleston (South Carolina),Men's Basketball,,,,,
College of Charleston (South Carolina),Men's Basketball,White,-,-,-,
College of Charleston (South Carolina),Men's Basketball,,,,,
College of Charleston (South Carolina),Men's Basketball,Total,40-a,40-c,46-c,
College of Charleston (South Carolina),Men's Other,,2007-08,4-Class,GSR,
College of Charleston (South Carolina),Men's Other,,,,,
College of Charleston (South Carolina),Men's Other,Am. Ind./AN,-,-,-,
College of Charleston (South Carolina),Men's Other,,,,,
College of Charleston (South Carolina),Men's Other,Asian,-,100-a,100-a,
College of Charleston (South Carolina),Men's Other,,,,,
College of Charleston (South Carolina),Men's Other,Black,-,50-a,67-a,
College of Charleston (South Carolina),Men's Other,,,,,
College of Charleston (South Carolina),Men's Other,Hispanic,-,100-a,100-a,
College of Charleston (South Carolina),Men's Other,,,,,
College of Charleston (South Carolina),Men's Other,Nat. Haw./PI,-,-,-,
College of Charleston (South Carolina),Men's Other,,,,,
College of Charleston (South Carolina),Men's Other,N-R Alien,-,-,-,
College of Charleston (South Carolina),Men's Other,,,,,
College of Charleston (South Carolina),Men's Other,Two or More,-,-,-,
