School,Sport,Race,%N,2013-14,4-Class,GSR
Abilene Christian University,Baseball,,2007-08,4-Class,ASR,
Abilene Christian University,Baseball,,,,,
Abilene Christian University,Baseball,Am. Ind./AN,-,-,100-a,
Abilene Christian University,Baseball,,,,,
Abilene Christian University,Baseball,Asian,-,-,100-a,
Abilene Christian University,Baseball,,,,,
Abilene Christian University,Baseball,Black,-,-,0-a,
Abilene Christian University,Baseball,,,,,
Abilene Christian University,Baseball,Hispanic,-,-,0-a,
Abilene Christian University,Baseball,,,,,
Abilene Christian University,Baseball,Nat. Haw./PI,-,-,-,
Abilene Christian University,Baseball,,,,,
Abilene Christian University,Baseball,N-R Alien,-,-,-,
Abilene Christian University,Baseball,,,,,
Abilene Christian University,Baseball,Two or More,-,-,-,
Abilene Christian University,Baseball,,,,,
Abilene Christian University,Baseball,Unknown,-,-,-,
Abilene Christian University,Baseball,,,,,
Abilene Christian University,Baseball,White,50-b,69-c,88-e,
Abilene Christian University,Baseball,,,,,
Abilene Christian University,Baseball,Total,50-b,69-c,84-e,
Abilene Christian University,Football,,2007-08,4-Class,ASR,
Abilene Christian University,Football,,,,,
Abilene Christian University,Football,Am. Ind./AN,-,-,-,
Abilene Christian University,Football,,,,,
Abilene Christian University,Football,Asian,-,-,-,
Abilene Christian University,Football,,,,,
Abilene Christian University,Football,Black,23-c,36-e,36-e,
Abilene Christian University,Football,,,,,
Abilene Christian University,Football,Hispanic,-,-,50-a,
Abilene Christian University,Football,,,,,
Abilene Christian University,Football,Nat. Haw./PI,-,-,-,
Abilene Christian University,Football,,,,,
Abilene Christian University,Football,N-R Alien,-,-,-,
Abilene Christian University,Football,,,,,
Abilene Christian University,Football,Two or More,-,-,-,
Abilene Christian University,Football,,,,,
Abilene Christian University,Football,Unknown,-,-,0-a,
Abilene Christian University,Football,,,,,
Abilene Christian University,Football,White,57-e,55-e,67-e,
Abilene Christian University,Football,,,,,
Abilene Christian University,Football,Total,46-e,48-e,51-e,
Abilene Christian University,Men's Basketball,,2007-08,4-Class,ASR,
Abilene Christian University,Men's Basketball,,,,,
Abilene Christian University,Men's Basketball,Am. Ind./AN,-,-,-,
Abilene Christian University,Men's Basketball,,,,,
Abilene Christian University,Men's Basketball,Asian,-,-,-,
Abilene Christian University,Men's Basketball,,,,,
Abilene Christian University,Men's Basketball,Black,-,-,50-b,
Abilene Christian University,Men's Basketball,,,,,
Abilene Christian University,Men's Basketball,Hispanic,-,-,-,
Abilene Christian University,Men's Basketball,,,,,
Abilene Christian University,Men's Basketball,Nat. Haw./PI,-,-,-,
Abilene Christian University,Men's Basketball,,,,,
Abilene Christian University,Men's Basketball,N-R Alien,-,-,50-b,
Abilene Christian University,Men's Basketball,,,,,
Abilene Christian University,Men's Basketball,Two or More,-,-,0-a,
Abilene Christian University,Men's Basketball,,,,,
Abilene Christian University,Men's Basketball,Unknown,-,0-a,0-a,
Abilene Christian University,Men's Basketball,,,,,
Abilene Christian University,Men's Basketball,White,100-a,75-a,100-a,
Abilene Christian University,Men's Basketball,,,,,
Abilene Christian University,Men's Basketball,Total,100-a,60-a,57-e,
Abilene Christian University,Men's Other,,2007-08,4-Class,ASR,
Abilene Christian University,Men's Other,,,,,
Abilene Christian University,Men's Other,Am. Ind./AN,-,-,-,
Abilene Christian University,Men's Other,,,,,
Abilene Christian University,Men's Other,Asian,-,-,-,
Abilene Christian University,Men's Other,,,,,
Abilene Christian University,Men's Other,Black,-,-,-,
Abilene Christian University,Men's Other,,,,,
Abilene Christian University,Men's Other,Hispanic,-,-,100-a,
Abilene Christian University,Men's Other,,,,,
Abilene Christian University,Men's Other,Nat. Haw./PI,-,-,-,
Abilene Christian University,Men's Other,,,,,
Abilene Christian University,Men's Other,N-R Alien,100-a,75-a,86-b,
Abilene Christian University,Men's Other,,,,,
Abilene Christian University,Men's Other,Two or More,-,-,-,
Abilene Christian University,Men's Other,,,,,
Abilene Christian University,Men's Other,Unknown,-,-,-,
Abilene Christian University,Men's Other,,,,,
Abilene Christian University,Men's Other,White,60-a,64-c,65-d,
Abilene Christian University,Men's Other,,,,,
Abilene Christian University,Men's Other,Total,67-b,67-c,72-e,
Abilene Christian University,Men's CC/Track,,2007-08,4-Class,ASR,
Abilene Christian University,Men's CC/Track,,,,,
Abilene Christian University,Men's CC/Track,Am. Ind./AN,-,0-a,-,
Abilene Christian University,Men's CC/Track,,,,,
Abilene Christian University,Men's CC/Track,Asian,-,-,-,
Abilene Christian University,Men's CC/Track,,,,,
Abilene Christian University,Men's CC/Track,Black,-,67-a,45-c,
Abilene Christian University,Men's CC/Track,,,,,
Abilene Christian University,Men's CC/Track,Hispanic,-,-,0-a,
Abilene Christian University,Men's CC/Track,,,,,
Abilene Christian University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Abilene Christian University,Men's CC/Track,,,,,
Abilene Christian University,Men's CC/Track,N-R Alien,-,0-a,71-b,
Abilene Christian University,Men's CC/Track,,,,,
Abilene Christian University,Men's CC/Track,Two or More,-,-,-,
Abilene Christian University,Men's CC/Track,,,,,
Abilene Christian University,Men's CC/Track,Unknown,-,-,-,
Abilene Christian University,Men's CC/Track,,,,,
Abilene Christian University,Men's CC/Track,White,33-a,33-b,74-d,
Abilene Christian University,Men's CC/Track,,,,,
Abilene Christian University,Men's CC/Track,Total,33-a,33-c,63-e,
Abilene Christian University,Women's Basketball,Am. Ind./AN,-,0-a,-,
Abilene Christian University,Women's Basketball,,,,,
Abilene Christian University,Women's Basketball,Asian,-,-,-,
Abilene Christian University,Women's Basketball,,,,,
Abilene Christian University,Women's Basketball,Black,-,100-a,100-a,
Abilene Christian University,Women's Basketball,,,,,
Abilene Christian University,Women's Basketball,Hispanic,-,-,-,
Abilene Christian University,Women's Basketball,,,,,
Abilene Christian University,Women's Basketball,Nat. Haw./PI,-,-,-,
Abilene Christian University,Women's Basketball,,,,,
Abilene Christian University,Women's Basketball,N-R Alien,-,-,-,
Abilene Christian University,Women's Basketball,,,,,
Abilene Christian University,Women's Basketball,Two or More,-,-,-,
Abilene Christian University,Women's Basketball,,,,,
Abilene Christian University,Women's Basketball,Unknown,-,-,-,
Abilene Christian University,Women's Basketball,,,,,
Abilene Christian University,Women's Basketball,White,50-a,73-c,91-c,
Abilene Christian University,Women's Basketball,,,,,
Abilene Christian University,Women's Basketball,Total,50-a,71-c,92-c,
Abilene Christian University,Women's CC/Track,20,07-08 4-,Class,ASR,
Abilene Christian University,Women's CC/Track,,,,,
Abilene Christian University,Women's CC/Track,Am. Ind./AN,-,-,-,
Abilene Christian University,Women's CC/Track,,,,,
Abilene Christian University,Women's CC/Track,Asian,-,-,-,
Abilene Christian University,Women's CC/Track,,,,,
Abilene Christian University,Women's CC/Track,Black,50-a,57-b,88-b,
Abilene Christian University,Women's CC/Track,,,,,
Abilene Christian University,Women's CC/Track,Hispanic,-,-,0-a,
Abilene Christian University,Women's CC/Track,,,,,
Abilene Christian University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Abilene Christian University,Women's CC/Track,,,,,
Abilene Christian University,Women's CC/Track,N-R Alien,0-a,0-a,50-b,
Abilene Christian University,Women's CC/Track,,,,,
Abilene Christian University,Women's CC/Track,Two or More,-,-,-,
Abilene Christian University,Women's CC/Track,,,,,
Abilene Christian University,Women's CC/Track,Unknown,-,-,-,
Abilene Christian University,Women's CC/Track,,,,,
Abilene Christian University,Women's CC/Track,White,50-a,83-b,82-d,
Abilene Christian University,Women's CC/Track,,,,,
Abilene Christian University,Women's CC/Track,Total,40-a,60-c,75-e,
Abilene Christian University,Women's Other,,2007-08,4-Class,ASR,
Abilene Christian University,Women's Other,,,,,
Abilene Christian University,Women's Other,Am. Ind./AN,-,-,-,
Abilene Christian University,Women's Other,,,,,
Abilene Christian University,Women's Other,Asian,-,-,-,
Abilene Christian University,Women's Other,,,,,
Abilene Christian University,Women's Other,Black,100-a,67-a,80-a,
Abilene Christian University,Women's Other,,,,,
Abilene Christian University,Women's Other,Hispanic,100-a,50-a,63-b,
Abilene Christian University,Women's Other,,,,,
Abilene Christian University,Women's Other,Nat. Haw./PI,-,-,-,
Abilene Christian University,Women's Other,,,,,
Abilene Christian University,Women's Other,N-R Alien,-,-,100-a,
Abilene Christian University,Women's Other,,,,,
Abilene Christian University,Women's Other,Two or More,-,-,-,
Abilene Christian University,Women's Other,,,,,
Abilene Christian University,Women's Other,Unknown,-,-,-,
Abilene Christian University,Women's Other,,,,,
Abilene Christian University,Women's Other,White,79-c,77-e,85-e,
Abilene Christian University,Women's Other,,,,,
Abilene Christian University,Women's Other,Total,81-d,75-e,83-e,
Alabama A&M University,Baseball,,2007-08,4-Class,GSR,
Alabama A&M University,Baseball,,,,,
Alabama A&M University,Baseball,Am. Ind./AN,-,-,-,
Alabama A&M University,Baseball,,,,,
Alabama A&M University,Baseball,Asian,-,-,-,
Alabama A&M University,Baseball,,,,,
Alabama A&M University,Baseball,Black,0-a,50-d,50-d,
Alabama A&M University,Baseball,,,,,
Alabama A&M University,Baseball,Hispanic,0-a,0-a,0-a,
Alabama A&M University,Baseball,,,,,
Alabama A&M University,Baseball,Nat. Haw./PI,-,-,-,
Alabama A&M University,Baseball,,,,,
Alabama A&M University,Baseball,N-R Alien,-,-,-,
Alabama A&M University,Baseball,,,,,
Alabama A&M University,Baseball,Two or More,-,-,-,
Alabama A&M University,Baseball,,,,,
Alabama A&M University,Baseball,Unknown,-,-,-,
Alabama A&M University,Baseball,,,,,
Alabama A&M University,Baseball,White,-,0-a,0-a,
Alabama A&M University,Baseball,,,,,
Alabama A&M University,Baseball,Total,0-a,40-d,40-d,
Alabama A&M University,Football,,2007-08,4-Class,GSR,
Alabama A&M University,Football,,,,,
Alabama A&M University,Football,Am. Ind./AN,-,-,-,
Alabama A&M University,Football,,,,,
Alabama A&M University,Football,Asian,-,-,-,
Alabama A&M University,Football,,,,,
Alabama A&M University,Football,Black,33-a,39-e,38-e,
Alabama A&M University,Football,,,,,
Alabama A&M University,Football,Hispanic,-,100-a,100-a,
Alabama A&M University,Football,,,,,
Alabama A&M University,Football,Nat. Haw./PI,-,-,-,
Alabama A&M University,Football,,,,,
Alabama A&M University,Football,N-R Alien,-,-,-,
Alabama A&M University,Football,,,,,
Alabama A&M University,Football,Two or More,-,-,-,
Alabama A&M University,Football,,,,,
Alabama A&M University,Football,Unknown,-,-,-,
Alabama A&M University,Football,,,,,
Alabama A&M University,Football,White,-,100-a,50-a,
Alabama A&M University,Football,,,,,
Alabama A&M University,Football,Total,33-a,41-e,39-e,
Alabama A&M University,Men's Basketball,,2007-08,4-Class,GSR,
Alabama A&M University,Men's Basketball,,,,,
Alabama A&M University,Men's Basketball,Am. Ind./AN,-,-,-,
Alabama A&M University,Men's Basketball,,,,,
Alabama A&M University,Men's Basketball,Asian,-,-,-,
Alabama A&M University,Men's Basketball,,,,,
Alabama A&M University,Men's Basketball,Black,0-a,31-c,33-c,
Alabama A&M University,Men's Basketball,,,,,
Alabama A&M University,Men's Basketball,Hispanic,-,-,-,
Alabama A&M University,Men's Basketball,,,,,
Alabama A&M University,Men's Basketball,Nat. Haw./PI,-,-,-,
Alabama A&M University,Men's Basketball,,,,,
Alabama A&M University,Men's Basketball,N-R Alien,-,-,-,
Alabama A&M University,Men's Basketball,,,,,
Alabama A&M University,Men's Basketball,Two or More,-,-,-,
Alabama A&M University,Men's Basketball,,,,,
Alabama A&M University,Men's Basketball,Unknown,-,-,-,
Alabama A&M University,Men's Basketball,,,,,
Alabama A&M University,Men's Basketball,White,-,-,-,
Alabama A&M University,Men's Basketball,,,,,
Alabama A&M University,Men's Basketball,Total,0-a,31-c,33-c,
Alabama A&M University,Men's Other,,2007-08,4-Class,GSR,
Alabama A&M University,Men's Other,,,,,
Alabama A&M University,Men's Other,Am. Ind./AN,-,-,-,
Alabama A&M University,Men's Other,,,,,
Alabama A&M University,Men's Other,Asian,-,-,-,
Alabama A&M University,Men's Other,,,,,
Alabama A&M University,Men's Other,Black,50-a,50-b,80-a,
Alabama A&M University,Men's Other,,,,,
Alabama A&M University,Men's Other,Hispanic,-,0-a,-,
Alabama A&M University,Men's Other,,,,,
Alabama A&M University,Men's Other,Nat. Haw./PI,-,-,-,
Alabama A&M University,Men's Other,,,,,
Alabama A&M University,Men's Other,N-R Alien,-,17-b,-,
Alabama A&M University,Men's Other,,,,,
Alabama A&M University,Men's Other,Two or More,-,-,-,
Alabama A&M University,Men's Other,,,,,
Alabama A&M University,Men's Other,Unknown,100-a,50-a,-,
Alabama A&M University,Men's Other,,,,,
Alabama A&M University,Men's Other,White,-,0-a,0-a,
Alabama A&M University,Men's Other,,,,,
Alabama A&M University,Men's Other,Total,67-a,35-d,67-b,
Alabama A&M University,Men's CC/Track,,2007-08,4-Class,GSR,
Alabama A&M University,Men's CC/Track,,,,,
Alabama A&M University,Men's CC/Track,Am. Ind./AN,-,-,-,
Alabama A&M University,Men's CC/Track,,,,,
Alabama A&M University,Men's CC/Track,Asian,-,-,-,
Alabama A&M University,Men's CC/Track,,,,,
Alabama A&M University,Men's CC/Track,Black,100-a,75-a,75-a,
Alabama A&M University,Men's CC/Track,,,,,
Alabama A&M University,Men's CC/Track,Hispanic,-,-,-,
Alabama A&M University,Men's CC/Track,,,,,
Alabama A&M University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Alabama A&M University,Men's CC/Track,,,,,
Alabama A&M University,Men's CC/Track,N-R Alien,-,100-a,100-a,
Alabama A&M University,Men's CC/Track,,,,,
Alabama A&M University,Men's CC/Track,Two or More,-,-,-,
Alabama A&M University,Men's CC/Track,,,,,
Alabama A&M University,Men's CC/Track,Unknown,-,-,-,
Alabama A&M University,Men's CC/Track,,,,,
Alabama A&M University,Men's CC/Track,White,-,100-a,100-a,
Alabama A&M University,Men's CC/Track,,,,,
Alabama A&M University,Men's CC/Track,Total,100-a,83-b,83-b,
Alabama A&M University,Women's Basketball,200,7-08 4-,Class,GSR,
Alabama A&M University,Women's Basketball,,,,,
Alabama A&M University,Women's Basketball,Am. Ind./AN,-,-,-,
Alabama A&M University,Women's Basketball,,,,,
Alabama A&M University,Women's Basketball,Asian,-,-,-,
Alabama A&M University,Women's Basketball,,,,,
Alabama A&M University,Women's Basketball,Black,0-a,64-c,64-c,
Alabama A&M University,Women's Basketball,,,,,
Alabama A&M University,Women's Basketball,Hispanic,-,-,-,
Alabama A&M University,Women's Basketball,,,,,
Alabama A&M University,Women's Basketball,Nat. Haw./PI,-,-,-,
Alabama A&M University,Women's Basketball,,,,,
Alabama A&M University,Women's Basketball,N-R Alien,-,-,-,
Alabama A&M University,Women's Basketball,,,,,
Alabama A&M University,Women's Basketball,Two or More,-,-,-,
Alabama A&M University,Women's Basketball,,,,,
Alabama A&M University,Women's Basketball,Unknown,-,-,-,
Alabama A&M University,Women's Basketball,,,,,
Alabama A&M University,Women's Basketball,White,-,-,-,
Alabama A&M University,Women's Basketball,,,,,
Alabama A&M University,Women's Basketball,Total,0-a,64-c,64-c,
Alabama A&M University,Women's CC/Track,200,7-08 4-,Class,GSR,
Alabama A&M University,Women's CC/Track,,,,,
Alabama A&M University,Women's CC/Track,Am. Ind./AN,-,-,-,
Alabama A&M University,Women's CC/Track,,,,,
Alabama A&M University,Women's CC/Track,Asian,-,-,-,
Alabama A&M University,Women's CC/Track,,,,,
Alabama A&M University,Women's CC/Track,Black,0-a,50-c,50-c,
Alabama A&M University,Women's CC/Track,,,,,
Alabama A&M University,Women's CC/Track,Hispanic,-,-,-,
Alabama A&M University,Women's CC/Track,,,,,
Alabama A&M University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Alabama A&M University,Women's CC/Track,,,,,
Alabama A&M University,Women's CC/Track,N-R Alien,-,-,-,
Alabama A&M University,Women's CC/Track,,,,,
Alabama A&M University,Women's CC/Track,Two or More,-,-,-,
Alabama A&M University,Women's CC/Track,,,,,
Alabama A&M University,Women's CC/Track,Unknown,-,-,-,
Alabama A&M University,Women's CC/Track,,,,,
Alabama A&M University,Women's CC/Track,White,-,-,-,
Alabama A&M University,Women's CC/Track,,,,,
Alabama A&M University,Women's CC/Track,Total,0-a,50-c,50-c,
Alabama A&M University,Women's Other,,2007-08,4-Class,GSR,
Alabama A&M University,Women's Other,,,,,
Alabama A&M University,Women's Other,Am. Ind./AN,-,-,-,
Alabama A&M University,Women's Other,,,,,
Alabama A&M University,Women's Other,Asian,-,-,-,
Alabama A&M University,Women's Other,,,,,
Alabama A&M University,Women's Other,Black,44-b,54-e,64-e,
Alabama A&M University,Women's Other,,,,,
Alabama A&M University,Women's Other,Hispanic,-,-,100-a,
Alabama A&M University,Women's Other,,,,,
Alabama A&M University,Women's Other,Nat. Haw./PI,-,-,-,
Alabama A&M University,Women's Other,,,,,
Alabama A&M University,Women's Other,N-R Alien,-,100-a,50-a,
Alabama A&M University,Women's Other,,,,,
Alabama A&M University,Women's Other,Two or More,-,-,-,
Alabama A&M University,Women's Other,,,,,
Alabama A&M University,Women's Other,Unknown,-,0-a,0-a,
Alabama A&M University,Women's Other,,,,,
Alabama A&M University,Women's Other,White,-,67-b,67-b,
Alabama A&M University,Women's Other,,,,,
Alabama A&M University,Women's Other,Total,44-b,56-e,63-e,
Alabama State University,Baseball,,2007-08,4-Class,GSR,
Alabama State University,Baseball,,,,,
Alabama State University,Baseball,Am. Ind./AN,-,-,-,
Alabama State University,Baseball,,,,,
Alabama State University,Baseball,Asian,-,-,-,
Alabama State University,Baseball,,,,,
Alabama State University,Baseball,Black,57-b,40-e,65-d,
Alabama State University,Baseball,,,,,
Alabama State University,Baseball,Hispanic,-,-,-,
Alabama State University,Baseball,,,,,
Alabama State University,Baseball,Nat. Haw./PI,-,-,-,
Alabama State University,Baseball,,,,,
Alabama State University,Baseball,N-R Alien,-,-,-,
Alabama State University,Baseball,,,,,
Alabama State University,Baseball,Two or More,-,-,-,
Alabama State University,Baseball,,,,,
Alabama State University,Baseball,Unknown,-,-,-,
Alabama State University,Baseball,,,,,
Alabama State University,Baseball,White,0-a,0-a,0-a,
Alabama State University,Baseball,,,,,
Alabama State University,Baseball,Total,44-b,34-e,59-e,
Alabama State University,Football,,2007-08,4-Class,GSR,
Alabama State University,Football,,,,,
Alabama State University,Football,Am. Ind./AN,-,100-a,100-a,
Alabama State University,Football,,,,,
Alabama State University,Football,Asian,-,-,-,
Alabama State University,Football,,,,,
Alabama State University,Football,Black,6-d,46-e,64-e,
Alabama State University,Football,,,,,
Alabama State University,Football,Hispanic,-,-,-,
Alabama State University,Football,,,,,
Alabama State University,Football,Nat. Haw./PI,-,-,-,
Alabama State University,Football,,,,,
Alabama State University,Football,N-R Alien,-,-,-,
Alabama State University,Football,,,,,
Alabama State University,Football,Two or More,-,-,-,
Alabama State University,Football,,,,,
Alabama State University,Football,Unknown,-,-,-,
Alabama State University,Football,,,,,
Alabama State University,Football,White,0-a,50-a,50-a,
Alabama State University,Football,,,,,
Alabama State University,Football,Total,6-d,47-e,64-e,
Alabama State University,Men's Basketball,,2007-08,4-Class,GSR,
Alabama State University,Men's Basketball,,,,,
Alabama State University,Men's Basketball,Am. Ind./AN,-,-,-,
Alabama State University,Men's Basketball,,,,,
Alabama State University,Men's Basketball,Asian,-,-,-,
Alabama State University,Men's Basketball,,,,,
Alabama State University,Men's Basketball,Black,100-a,22-b,45-c,
Alabama State University,Men's Basketball,,,,,
Alabama State University,Men's Basketball,Hispanic,-,-,-,
Alabama State University,Men's Basketball,,,,,
Alabama State University,Men's Basketball,Nat. Haw./PI,-,-,-,
Alabama State University,Men's Basketball,,,,,
Alabama State University,Men's Basketball,N-R Alien,-,-,-,
Alabama State University,Men's Basketball,,,,,
Alabama State University,Men's Basketball,Two or More,-,-,-,
Alabama State University,Men's Basketball,,,,,
Alabama State University,Men's Basketball,Unknown,-,-,-,
Alabama State University,Men's Basketball,,,,,
Alabama State University,Men's Basketball,White,-,-,-,
Alabama State University,Men's Basketball,,,,,
Alabama State University,Men's Basketball,Total,100-a,22-b,45-c,
Alabama State University,Men's Other,,2007-08,4-Class,GSR,
Alabama State University,Men's Other,,,,,
Alabama State University,Men's Other,Am. Ind./AN,-,-,-,
Alabama State University,Men's Other,,,,,
Alabama State University,Men's Other,Asian,-,-,-,
Alabama State University,Men's Other,,,,,
Alabama State University,Men's Other,Black,-,22-b,80-a,
Alabama State University,Men's Other,,,,,
Alabama State University,Men's Other,Hispanic,-,-,-,
Alabama State University,Men's Other,,,,,
Alabama State University,Men's Other,Nat. Haw./PI,-,-,-,
Alabama State University,Men's Other,,,,,
Alabama State University,Men's Other,N-R Alien,-,-,-,
Alabama State University,Men's Other,,,,,
Alabama State University,Men's Other,Two or More,-,-,-,
Alabama State University,Men's Other,,,,,
Alabama State University,Men's Other,Unknown,-,-,-,
Alabama State University,Men's Other,,,,,
Alabama State University,Men's Other,White,-,50-b,67-b,
Alabama State University,Men's Other,,,,,
Alabama State University,Men's Other,Total,-,33-c,73-c,
Alabama State University,Men's CC/Track,,2007-08,4-Class,GSR,
Alabama State University,Men's CC/Track,,,,,
Alabama State University,Men's CC/Track,Am. Ind./AN,-,-,-,
Alabama State University,Men's CC/Track,,,,,
Alabama State University,Men's CC/Track,Asian,-,-,-,
Alabama State University,Men's CC/Track,,,,,
Alabama State University,Men's CC/Track,Black,75-a,47-d,71-c,
Alabama State University,Men's CC/Track,,,,,
Alabama State University,Men's CC/Track,Hispanic,-,-,-,
Alabama State University,Men's CC/Track,,,,,
Alabama State University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Alabama State University,Men's CC/Track,,,,,
Alabama State University,Men's CC/Track,N-R Alien,-,-,100-a,
Alabama State University,Men's CC/Track,,,,,
Alabama State University,Men's CC/Track,Two or More,-,-,-,
Alabama State University,Men's CC/Track,,,,,
Alabama State University,Men's CC/Track,Unknown,-,-,-,
Alabama State University,Men's CC/Track,,,,,
Alabama State University,Men's CC/Track,White,-,-,-,
Alabama State University,Men's CC/Track,,,,,
Alabama State University,Men's CC/Track,Total,75-a,47-d,73-c,
Alabama State University,Women's Basketball,200,7-08 4-,Class,GSR,
Alabama State University,Women's Basketball,,,,,
Alabama State University,Women's Basketball,Am. Ind./AN,-,-,-,
Alabama State University,Women's Basketball,,,,,
Alabama State University,Women's Basketball,Asian,-,-,-,
Alabama State University,Women's Basketball,,,,,
Alabama State University,Women's Basketball,Black,67-a,47-c,91-c,
Alabama State University,Women's Basketball,,,,,
Alabama State University,Women's Basketball,Hispanic,-,-,-,
Alabama State University,Women's Basketball,,,,,
Alabama State University,Women's Basketball,Nat. Haw./PI,-,-,-,
Alabama State University,Women's Basketball,,,,,
Alabama State University,Women's Basketball,N-R Alien,-,-,-,
Alabama State University,Women's Basketball,,,,,
Alabama State University,Women's Basketball,Two or More,-,-,-,
Alabama State University,Women's Basketball,,,,,
Alabama State University,Women's Basketball,Unknown,-,-,-,
Alabama State University,Women's Basketball,,,,,
Alabama State University,Women's Basketball,White,-,-,-,
Alabama State University,Women's Basketball,,,,,
Alabama State University,Women's Basketball,Total,67-a,47-c,91-c,
Alabama State University,Women's CC/Track,20,07-08 4-,Class,GSR,
Alabama State University,Women's CC/Track,,,,,
Alabama State University,Women's CC/Track,Am. Ind./AN,-,-,-,
Alabama State University,Women's CC/Track,,,,,
Alabama State University,Women's CC/Track,Asian,-,-,-,
Alabama State University,Women's CC/Track,,,,,
Alabama State University,Women's CC/Track,Black,67-c,64-e,78-e,
Alabama State University,Women's CC/Track,,,,,
Alabama State University,Women's CC/Track,Hispanic,-,0-a,-,
Alabama State University,Women's CC/Track,,,,,
Alabama State University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Alabama State University,Women's CC/Track,,,,,
Alabama State University,Women's CC/Track,N-R Alien,-,-,-,
Alabama State University,Women's CC/Track,,,,,
Alabama State University,Women's CC/Track,Two or More,-,-,-,
Alabama State University,Women's CC/Track,,,,,
Alabama State University,Women's CC/Track,Unknown,-,-,-,
Alabama State University,Women's CC/Track,,,,,
Alabama State University,Women's CC/Track,White,-,-,-,
Alabama State University,Women's CC/Track,,,,,
Alabama State University,Women's CC/Track,Total,67-c,62-e,78-e,
Alabama State University,Women's Other,,2007-08,4-Class,GSR,
Alabama State University,Women's Other,,,,,
Alabama State University,Women's Other,Am. Ind./AN,-,-,-,
Alabama State University,Women's Other,,,,,
Alabama State University,Women's Other,Asian,-,50-a,100-a,
Alabama State University,Women's Other,,,,,
Alabama State University,Women's Other,Black,64-c,53-e,74-e,
Alabama State University,Women's Other,,,,,
Alabama State University,Women's Other,Hispanic,-,0-a,-,
Alabama State University,Women's Other,,,,,
Alabama State University,Women's Other,Nat. Haw./PI,-,-,-,
Alabama State University,Women's Other,,,,,
Alabama State University,Women's Other,N-R Alien,100-a,25-a,100-a,
Alabama State University,Women's Other,,,,,
Alabama State University,Women's Other,Two or More,-,-,-,
Alabama State University,Women's Other,,,,,
Alabama State University,Women's Other,Unknown,0-a,0-a,-,
Alabama State University,Women's Other,,,,,
Alabama State University,Women's Other,White,-,50-a,100-a,
Alabama State University,Women's Other,,,,,
Alabama State University,Women's Other,Total,62-c,47-e,77-e,
Alcorn State University,Baseball,,2007-08,4-Class,GSR,
Alcorn State University,Baseball,,,,,
Alcorn State University,Baseball,Am. Ind./AN,-,-,-,
Alcorn State University,Baseball,,,,,
Alcorn State University,Baseball,Asian,-,-,-,
Alcorn State University,Baseball,,,,,
Alcorn State University,Baseball,Black,33-b,13-e,63-d,
Alcorn State University,Baseball,,,,,
Alcorn State University,Baseball,Hispanic,-,50-a,75-a,
Alcorn State University,Baseball,,,,,
Alcorn State University,Baseball,Nat. Haw./PI,-,-,-,
Alcorn State University,Baseball,,,,,
Alcorn State University,Baseball,N-R Alien,-,-,100-a,
Alcorn State University,Baseball,,,,,
Alcorn State University,Baseball,Two or More,-,-,-,
Alcorn State University,Baseball,,,,,
Alcorn State University,Baseball,Unknown,-,-,-,
Alcorn State University,Baseball,,,,,
Alcorn State University,Baseball,White,-,-,67-a,
Alcorn State University,Baseball,,,,,
Alcorn State University,Baseball,Total,33-b,15-e,67-e,
Alcorn State University,Football,,2007-08,4-Class,GSR,
Alcorn State University,Football,,,,,
Alcorn State University,Football,Am. Ind./AN,-,-,-,
Alcorn State University,Football,,,,,
Alcorn State University,Football,Asian,-,0-a,-,
Alcorn State University,Football,,,,,
Alcorn State University,Football,Black,31-d,38-e,51-e,
Alcorn State University,Football,,,,,
Alcorn State University,Football,Hispanic,-,-,100-a,
Alcorn State University,Football,,,,,
Alcorn State University,Football,Nat. Haw./PI,-,0-a,-,
Alcorn State University,Football,,,,,
Alcorn State University,Football,N-R Alien,-,-,-,
Alcorn State University,Football,,,,,
Alcorn State University,Football,Two or More,-,-,-,
Alcorn State University,Football,,,,,
Alcorn State University,Football,Unknown,-,-,-,
Alcorn State University,Football,,,,,
Alcorn State University,Football,White,-,33-a,67-a,
Alcorn State University,Football,,,,,
Alcorn State University,Football,Total,31-d,36-e,52-e,
Alcorn State University,Men's Basketball,,2007-08,4-Class,GSR,
Alcorn State University,Men's Basketball,,,,,
Alcorn State University,Men's Basketball,Am. Ind./AN,-,-,-,
Alcorn State University,Men's Basketball,,,,,
Alcorn State University,Men's Basketball,Asian,-,-,-,
Alcorn State University,Men's Basketball,,,,,
Alcorn State University,Men's Basketball,Black,0-a,60-a,55-c,
Alcorn State University,Men's Basketball,,,,,
Alcorn State University,Men's Basketball,Hispanic,-,-,-,
Alcorn State University,Men's Basketball,,,,,
Alcorn State University,Men's Basketball,Nat. Haw./PI,-,-,-,
Alcorn State University,Men's Basketball,,,,,
Alcorn State University,Men's Basketball,N-R Alien,-,-,-,
Alcorn State University,Men's Basketball,,,,,
Alcorn State University,Men's Basketball,Two or More,-,-,-,
Alcorn State University,Men's Basketball,,,,,
