School,Sport,Race,%N,2017-18,4-Class,GSR
Fort Hays State University,Men's CC/Track,,2017-18 4,-Class,ASR,
Fort Hays State University,Men's CC/Track,,,,,
Fort Hays State University,Men's CC/Track,Am. Ind./AN,-,-,-,
Fort Hays State University,Men's CC/Track,,,,,
Fort Hays State University,Men's CC/Track,Asian,-,0-a,0-a,
Fort Hays State University,Men's CC/Track,,,,,
Fort Hays State University,Men's CC/Track,Black,-,40-a,40-b,
Fort Hays State University,Men's CC/Track,,,,,
Fort Hays State University,Men's CC/Track,Hispanic,60-a,64-c,83-c,
Fort Hays State University,Men's CC/Track,,,,,
Fort Hays State University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Fort Hays State University,Men's CC/Track,,,,,
Fort Hays State University,Men's CC/Track,US N-R,-,-,-,
Fort Hays State University,Men's CC/Track,,,,,
Fort Hays State University,Men's CC/Track,Two or More,100-a,50-a,75-a,
Fort Hays State University,Men's CC/Track,,,,,
Fort Hays State University,Men's CC/Track,Unknown,-,-,-,
Fort Hays State University,Men's CC/Track,,,,,
Fort Hays State University,Men's CC/Track,White,56-b,61-e,67-e,
Fort Hays State University,Men's CC/Track,,,,,
Fort Hays State University,Men's CC/Track,Total,60-c,59-e,66-e,
Fort Hays State University,Women's Basketball,Am. Ind./AN,-,-,-,
Fort Hays State University,Women's Basketball,,,,,
Fort Hays State University,Women's Basketball,Asian,-,-,-,
Fort Hays State University,Women's Basketball,,,,,
Fort Hays State University,Women's Basketball,Black,-,100-a,50-a,
Fort Hays State University,Women's Basketball,,,,,
Fort Hays State University,Women's Basketball,Hispanic,-,-,-,
Fort Hays State University,Women's Basketball,,,,,
Fort Hays State University,Women's Basketball,Nat. Haw./PI,-,-,-,
Fort Hays State University,Women's Basketball,,,,,
Fort Hays State University,Women's Basketball,US N-R,-,-,-,
Fort Hays State University,Women's Basketball,,,,,
Fort Hays State University,Women's Basketball,Two or More,-,-,100-a,
Fort Hays State University,Women's Basketball,,,,,
Fort Hays State University,Women's Basketball,Unknown,-,-,-,
Fort Hays State University,Women's Basketball,,,,,
Fort Hays State University,Women's Basketball,White,67-a,80-c,100-c,
Fort Hays State University,Women's Basketball,,,,,
Fort Hays State University,Women's Basketball,Total,67-a,81-d,94-d,
Fort Hays State University,Women's CC/Track,,%-N,,,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,,2017-18,4-Class,ASR,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,Am. Ind./AN,-,-,-,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,Asian,-,-,-,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,Black,-,100-a,80-a,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,Hispanic,0-a,50-a,100-a,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,US N-R,-,-,-,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,Two or More,50-a,50-a,100-a,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,Unknown,-,-,-,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,White,57-b,66-e,76-e,
Fort Hays State University,Women's CC/Track,,,,,
Fort Hays State University,Women's CC/Track,Total,50-b,67-e,79-e,
Fort Hays State University,Women's Other,,2017-18,4-Class,ASR,
Fort Hays State University,Women's Other,,,,,
Fort Hays State University,Women's Other,Am. Ind./AN,-,100-a,100-a,
Fort Hays State University,Women's Other,,,,,
Fort Hays State University,Women's Other,Asian,-,-,100-a,
Fort Hays State University,Women's Other,,,,,
Fort Hays State University,Women's Other,Black,100-a,67-b,57-b,
Fort Hays State University,Women's Other,,,,,
Fort Hays State University,Women's Other,Hispanic,50-a,43-b,67-b,
Fort Hays State University,Women's Other,,,,,
Fort Hays State University,Women's Other,Nat. Haw./PI,-,100-a,100-a,
Fort Hays State University,Women's Other,,,,,
Fort Hays State University,Women's Other,US N-R,-,-,-,
Fort Hays State University,Women's Other,,,,,
Fort Hays State University,Women's Other,Two or More,60-a,40-b,75-b,
Fort Hays State University,Women's Other,,,,,
Fort Hays State University,Women's Other,Unknown,-,-,-,
Fort Hays State University,Women's Other,,,,,
Fort Hays State University,Women's Other,White,71-d,62-e,85-e,
Fort Hays State University,Women's Other,,,,,
Fort Hays State University,Women's Other,Total,70-e,60-e,82-e,
Fort Lewis College,Baseball,,2017-18 4-C,lassA,,
Fort Lewis College,Baseball,,,,,
Fort Lewis College,Baseball,Am. Ind./AN,-,-,,
Fort Lewis College,Baseball,,,,,
Fort Lewis College,Baseball,Asian,-,-,,
Fort Lewis College,Baseball,,,,,
Fort Lewis College,Baseball,Black,-,-,,
Fort Lewis College,Baseball,,,,,
Fort Lewis College,Baseball,Hispanic,-,-,,
Fort Lewis College,Baseball,,,,,
Fort Lewis College,Baseball,Nat. Haw./PI,-,-,,
Fort Lewis College,Baseball,,,,,
Fort Lewis College,Baseball,US N-R,-,-,,
Fort Lewis College,Baseball,,,,,
Fort Lewis College,Baseball,Two or More,-,-,,
Fort Lewis College,Baseball,,,,,
Fort Lewis College,Baseball,Unknown,-,-,,
Fort Lewis College,Baseball,,,,,
Fort Lewis College,Baseball,White,-,-,,
Fort Lewis College,Baseball,,,,,
Fort Lewis College,Baseball,Total,-,-,,
Fort Lewis College,Football,,2017-18 4,-Class,ASR,
Fort Lewis College,Football,,,,,
Fort Lewis College,Football,Am. Ind./AN,-,40-a,50-b,
Fort Lewis College,Football,,,,,
Fort Lewis College,Football,Asian,-,100-a,100-a,
Fort Lewis College,Football,,,,,
Fort Lewis College,Football,Black,0-a,56-b,55-e,
Fort Lewis College,Football,,,,,
Fort Lewis College,Football,Hispanic,67-a,75-b,58-d,
Fort Lewis College,Football,,,,,
Fort Lewis College,Football,Nat. Haw./PI,-,0-a,44-b,
Fort Lewis College,Football,,,,,
Fort Lewis College,Football,US N-R,-,-,100-a,
Fort Lewis College,Football,,,,,
Fort Lewis College,Football,Two or More,67-a,44-b,73-c,
Fort Lewis College,Football,,,,,
Fort Lewis College,Football,Unknown,0-a,14-b,8-c,
Fort Lewis College,Football,,,,,
Fort Lewis College,Football,White,75-a,58-e,62-e,
Fort Lewis College,Football,,,,,
Fort Lewis College,Football,Total,54-c,51-e,55-e,
Fort Lewis College,Men's Basketball,Am. Ind./AN,-,-,-,
Fort Lewis College,Men's Basketball,,,,,
Fort Lewis College,Men's Basketball,Asian,-,-,-,
Fort Lewis College,Men's Basketball,,,,,
Fort Lewis College,Men's Basketball,Black,-,0-a,20-a,
Fort Lewis College,Men's Basketball,,,,,
Fort Lewis College,Men's Basketball,Hispanic,-,0-a,-,
Fort Lewis College,Men's Basketball,,,,,
Fort Lewis College,Men's Basketball,Nat. Haw./PI,-,-,-,
Fort Lewis College,Men's Basketball,,,,,
Fort Lewis College,Men's Basketball,US N-R,-,100-a,100-a,
Fort Lewis College,Men's Basketball,,,,,
Fort Lewis College,Men's Basketball,Two or More,-,-,0-a,
Fort Lewis College,Men's Basketball,,,,,
Fort Lewis College,Men's Basketball,Unknown,-,-,-,
Fort Lewis College,Men's Basketball,,,,,
Fort Lewis College,Men's Basketball,White,50-a,50-b,64-c,
Fort Lewis College,Men's Basketball,,,,,
Fort Lewis College,Men's Basketball,Total,50-a,38-c,52-e,
Fort Lewis College,Men's Other,2,017-184,-Class,ASR,
Fort Lewis College,Men's Other,,,,,
Fort Lewis College,Men's Other,Am. Ind./AN,-,0-a,0-a,
Fort Lewis College,Men's Other,,,,,
Fort Lewis College,Men's Other,Asian,-,-,-,
Fort Lewis College,Men's Other,,,,,
Fort Lewis College,Men's Other,Black,-,-,-,
Fort Lewis College,Men's Other,,,,,
Fort Lewis College,Men's Other,Hispanic,0-a,33-b,75-a,
Fort Lewis College,Men's Other,,,,,
Fort Lewis College,Men's Other,Nat. Haw./PI,-,-,-,
Fort Lewis College,Men's Other,,,,,
Fort Lewis College,Men's Other,US N-R,-,13-b,56-b,
Fort Lewis College,Men's Other,,,,,
Fort Lewis College,Men's Other,Two or More,0-a,0-a,-,
Fort Lewis College,Men's Other,,,,,
Fort Lewis College,Men's Other,Unknown,0-a,0-a,0-a,
Fort Lewis College,Men's Other,,,,,
Fort Lewis College,Men's Other,White,75-a,78-d,85-e,
Fort Lewis College,Men's Other,,,,,
Fort Lewis College,Men's Other,Total,38-b,47-e,73-e,
Fort Lewis College,Men's CC/Track,,2017-18 4,-Class,ASR,
Fort Lewis College,Men's CC/Track,,,,,
Fort Lewis College,Men's CC/Track,Am. Ind./AN,50-a,67-a,75-a,
Fort Lewis College,Men's CC/Track,,,,,
Fort Lewis College,Men's CC/Track,Asian,-,-,-,
Fort Lewis College,Men's CC/Track,,,,,
Fort Lewis College,Men's CC/Track,Black,-,-,100-a,
Fort Lewis College,Men's CC/Track,,,,,
Fort Lewis College,Men's CC/Track,Hispanic,-,-,100-a,
Fort Lewis College,Men's CC/Track,,,,,
Fort Lewis College,Men's CC/Track,Nat. Haw./PI,-,-,-,
Fort Lewis College,Men's CC/Track,,,,,
Fort Lewis College,Men's CC/Track,US N-R,-,-,-,
Fort Lewis College,Men's CC/Track,,,,,
Fort Lewis College,Men's CC/Track,Two or More,-,-,-,
Fort Lewis College,Men's CC/Track,,,,,
Fort Lewis College,Men's CC/Track,Unknown,100-a,50-a,67-a,
Fort Lewis College,Men's CC/Track,,,,,
Fort Lewis College,Men's CC/Track,White,67-a,50-d,56-d,
Fort Lewis College,Men's CC/Track,,,,,
Fort Lewis College,Men's CC/Track,Total,67-b,52-e,64-e,
Fort Lewis College,Women's Basketball,Am. Ind./AN,0-a,0-a,100-a,
Fort Lewis College,Women's Basketball,,,,,
Fort Lewis College,Women's Basketball,Asian,-,-,-,
Fort Lewis College,Women's Basketball,,,,,
Fort Lewis College,Women's Basketball,Black,-,-,-,
Fort Lewis College,Women's Basketball,,,,,
Fort Lewis College,Women's Basketball,Hispanic,100-a,100-a,80-a,
Fort Lewis College,Women's Basketball,,,,,
Fort Lewis College,Women's Basketball,Nat. Haw./PI,-,-,-,
Fort Lewis College,Women's Basketball,,,,,
Fort Lewis College,Women's Basketball,US N-R,-,0-a,-,
Fort Lewis College,Women's Basketball,,,,,
Fort Lewis College,Women's Basketball,Two or More,-,0-a,-,
Fort Lewis College,Women's Basketball,,,,,
Fort Lewis College,Women's Basketball,Unknown,-,-,100-a,
Fort Lewis College,Women's Basketball,,,,,
Fort Lewis College,Women's Basketball,White,0-a,50-b,83-c,
Fort Lewis College,Women's Basketball,,,,,
Fort Lewis College,Women's Basketball,Total,33-a,44-d,84-d,
Fort Lewis College,Women's CC/Track,,%-N,,,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,,2017-18,4-Class,ASR,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,Am. Ind./AN,-,67-a,60-a,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,Asian,-,-,-,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,Black,-,0-a,-,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,Hispanic,100-a,80-a,80-a,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,Nat. Haw./PI,-,0-a,0-a,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,US N-R,100-a,100-a,100-a,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,Two or More,100-a,67-a,100-a,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,Unknown,50-a,25-a,50-a,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,White,100-a,75-d,83-d,
Fort Lewis College,Women's CC/Track,,,,,
Fort Lewis College,Women's CC/Track,Total,86-b,66-e,77-e,
Fort Lewis College,Women's Other,,2017-18,4-Class,ASR,
Fort Lewis College,Women's Other,,,,,
Fort Lewis College,Women's Other,Am. Ind./AN,100-a,80-a,83-b,
Fort Lewis College,Women's Other,,,,,
Fort Lewis College,Women's Other,Asian,100-a,100-a,100-a,
Fort Lewis College,Women's Other,,,,,
Fort Lewis College,Women's Other,Black,100-a,100-a,100-a,
Fort Lewis College,Women's Other,,,,,
Fort Lewis College,Women's Other,Hispanic,67-a,86-c,94-d,
Fort Lewis College,Women's Other,,,,,
Fort Lewis College,Women's Other,Nat. Haw./PI,-,-,-,
Fort Lewis College,Women's Other,,,,,
Fort Lewis College,Women's Other,US N-R,-,-,-,
Fort Lewis College,Women's Other,,,,,
Fort Lewis College,Women's Other,Two or More,50-a,75-a,100-a,
Fort Lewis College,Women's Other,,,,,
Fort Lewis College,Women's Other,Unknown,20-b,17-c,75-a,
Fort Lewis College,Women's Other,,,,,
Fort Lewis College,Women's Other,White,64-c,68-e,85-e,
Fort Lewis College,Women's Other,,,,,
Fort Lewis College,Women's Other,Total,56-e,66-e,86-e,
Fort Valley State University,Baseball,,2017-18 4-C,lassA,,
Fort Valley State University,Baseball,,,,,
Fort Valley State University,Baseball,Am. Ind./AN,-,-,,
Fort Valley State University,Baseball,,,,,
Fort Valley State University,Baseball,Asian,-,-,,
Fort Valley State University,Baseball,,,,,
Fort Valley State University,Baseball,Black,-,-,,
Fort Valley State University,Baseball,,,,,
Fort Valley State University,Baseball,Hispanic,-,-,,
Fort Valley State University,Baseball,,,,,
Fort Valley State University,Baseball,Nat. Haw./PI,-,-,,
Fort Valley State University,Baseball,,,,,
Fort Valley State University,Baseball,US N-R,-,-,,
Fort Valley State University,Baseball,,,,,
Fort Valley State University,Baseball,Two or More,-,-,,
Fort Valley State University,Baseball,,,,,
Fort Valley State University,Baseball,Unknown,-,-,,
Fort Valley State University,Baseball,,,,,
Fort Valley State University,Baseball,White,-,-,,
Fort Valley State University,Baseball,,,,,
Fort Valley State University,Baseball,Total,-,-,,
Fort Valley State University,Football,,2017-18 4,-Class,ASR,
Fort Valley State University,Football,,,,,
Fort Valley State University,Football,Am. Ind./AN,-,-,0-a,
Fort Valley State University,Football,,,,,
Fort Valley State University,Football,Asian,-,-,-,
Fort Valley State University,Football,,,,,
Fort Valley State University,Football,Black,37-e,37-e,51-e,
Fort Valley State University,Football,,,,,
Fort Valley State University,Football,Hispanic,-,100-a,50-a,
Fort Valley State University,Football,,,,,
Fort Valley State University,Football,Nat. Haw./PI,-,-,-,
Fort Valley State University,Football,,,,,
Fort Valley State University,Football,US N-R,-,-,-,
Fort Valley State University,Football,,,,,
Fort Valley State University,Football,Two or More,-,-,-,
Fort Valley State University,Football,,,,,
Fort Valley State University,Football,Unknown,-,-,-,
Fort Valley State University,Football,,,,,
Fort Valley State University,Football,White,0-a,0-a,33-a,
Fort Valley State University,Football,,,,,
Fort Valley State University,Football,Total,36-e,37-e,51-e,
Fort Valley State University,Men's Basketball,,2017-18 4,-Class,ASR,
Fort Valley State University,Men's Basketball,,,,,
Fort Valley State University,Men's Basketball,Am. Ind./AN,-,-,-,
Fort Valley State University,Men's Basketball,,,,,
Fort Valley State University,Men's Basketball,Asian,-,-,-,
Fort Valley State University,Men's Basketball,,,,,
Fort Valley State University,Men's Basketball,Black,0-a,40-b,63-d,
Fort Valley State University,Men's Basketball,,,,,
Fort Valley State University,Men's Basketball,Hispanic,-,-,-,
Fort Valley State University,Men's Basketball,,,,,
Fort Valley State University,Men's Basketball,Nat. Haw./PI,-,-,-,
Fort Valley State University,Men's Basketball,,,,,
Fort Valley State University,Men's Basketball,US N-R,-,-,-,
Fort Valley State University,Men's Basketball,,,,,
Fort Valley State University,Men's Basketball,Two or More,-,-,100-a,
Fort Valley State University,Men's Basketball,,,,,
Fort Valley State University,Men's Basketball,Unknown,-,-,-,
Fort Valley State University,Men's Basketball,,,,,
Fort Valley State University,Men's Basketball,White,-,0-a,0-a,
Fort Valley State University,Men's Basketball,,,,,
Fort Valley State University,Men's Basketball,Total,0-a,36-c,62-e,
Fort Valley State University,Men's Other,,2017-18 4,-Class,ASR,
Fort Valley State University,Men's Other,,,,,
Fort Valley State University,Men's Other,Am. Ind./AN,-,-,-,
Fort Valley State University,Men's Other,,,,,
Fort Valley State University,Men's Other,Asian,-,-,-,
Fort Valley State University,Men's Other,,,,,
Fort Valley State University,Men's Other,Black,0-a,67-b,100-a,
Fort Valley State University,Men's Other,,,,,
Fort Valley State University,Men's Other,Hispanic,-,-,-,
Fort Valley State University,Men's Other,,,,,
Fort Valley State University,Men's Other,Nat. Haw./PI,-,-,-,
Fort Valley State University,Men's Other,,,,,
Fort Valley State University,Men's Other,US N-R,-,-,-,
Fort Valley State University,Men's Other,,,,,
Fort Valley State University,Men's Other,Two or More,-,-,-,
Fort Valley State University,Men's Other,,,,,
Fort Valley State University,Men's Other,Unknown,-,-,-,
Fort Valley State University,Men's Other,,,,,
Fort Valley State University,Men's Other,White,-,-,-,
Fort Valley State University,Men's Other,,,,,
Fort Valley State University,Men's Other,Total,0-a,67-b,100-a,
Fort Valley State University,Men's CC/Track,,2017-18 4,-Class,ASR,
Fort Valley State University,Men's CC/Track,,,,,
Fort Valley State University,Men's CC/Track,Am. Ind./AN,-,-,-,
Fort Valley State University,Men's CC/Track,,,,,
Fort Valley State University,Men's CC/Track,Asian,-,-,-,
Fort Valley State University,Men's CC/Track,,,,,
Fort Valley State University,Men's CC/Track,Black,78-b,71-e,85-d,
Fort Valley State University,Men's CC/Track,,,,,
Fort Valley State University,Men's CC/Track,Hispanic,-,-,-,
Fort Valley State University,Men's CC/Track,,,,,
Fort Valley State University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Fort Valley State University,Men's CC/Track,,,,,
Fort Valley State University,Men's CC/Track,US N-R,-,-,-,
Fort Valley State University,Men's CC/Track,,,,,
Fort Valley State University,Men's CC/Track,Two or More,-,-,-,
Fort Valley State University,Men's CC/Track,,,,,
Fort Valley State University,Men's CC/Track,Unknown,-,-,-,
Fort Valley State University,Men's CC/Track,,,,,
Fort Valley State University,Men's CC/Track,White,-,-,-,
Fort Valley State University,Men's CC/Track,,,,,
Fort Valley State University,Men's CC/Track,Total,78-b,71-e,85-d,
Fort Valley State University,Women's Basketball,201,7-18 4-,Class,ASR,
Fort Valley State University,Women's Basketball,,,,,
Fort Valley State University,Women's Basketball,Am. Ind./AN,-,-,-,
Fort Valley State University,Women's Basketball,,,,,
Fort Valley State University,Women's Basketball,Asian,-,-,-,
Fort Valley State University,Women's Basketball,,,,,
Fort Valley State University,Women's Basketball,Black,80-a,67-c,67-e,
Fort Valley State University,Women's Basketball,,,,,
Fort Valley State University,Women's Basketball,Hispanic,-,-,-,
Fort Valley State University,Women's Basketball,,,,,
Fort Valley State University,Women's Basketball,Nat. Haw./PI,-,-,-,
Fort Valley State University,Women's Basketball,,,,,
Fort Valley State University,Women's Basketball,US N-R,-,-,-,
Fort Valley State University,Women's Basketball,,,,,
Fort Valley State University,Women's Basketball,Two or More,-,-,-,
Fort Valley State University,Women's Basketball,,,,,
Fort Valley State University,Women's Basketball,Unknown,-,-,-,
Fort Valley State University,Women's Basketball,,,,,
Fort Valley State University,Women's Basketball,White,-,-,-,
Fort Valley State University,Women's Basketball,,,,,
Fort Valley State University,Women's Basketball,Total,80-a,67-c,67-e,
Fort Valley State University,Women's CC/Track,,%-N,,,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,,2017-18,4-Class,ASR,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,Am. Ind./AN,-,-,-,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,Asian,-,-,-,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,Black,22-b,31-c,45-c,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,Hispanic,-,-,-,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,US N-R,-,-,-,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,Two or More,-,-,-,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,Unknown,-,-,-,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,White,-,-,-,
Fort Valley State University,Women's CC/Track,,,,,
Fort Valley State University,Women's CC/Track,Total,22-b,31-c,45-c,
Fort Valley State University,Women's Other,,2017-18,4-Class,ASR,
Fort Valley State University,Women's Other,,,,,
Fort Valley State University,Women's Other,Am. Ind./AN,-,-,-,
Fort Valley State University,Women's Other,,,,,
Fort Valley State University,Women's Other,Asian,-,-,-,
Fort Valley State University,Women's Other,,,,,
Fort Valley State University,Women's Other,Black,42-c,69-e,84-e,
Fort Valley State University,Women's Other,,,,,
Fort Valley State University,Women's Other,Hispanic,-,-,-,
Fort Valley State University,Women's Other,,,,,
Fort Valley State University,Women's Other,Nat. Haw./PI,-,-,-,
Fort Valley State University,Women's Other,,,,,
Fort Valley State University,Women's Other,US N-R,-,-,-,
Fort Valley State University,Women's Other,,,,,
Fort Valley State University,Women's Other,Two or More,-,-,-,
Fort Valley State University,Women's Other,,,,,
Fort Valley State University,Women's Other,Unknown,-,-,-,
Fort Valley State University,Women's Other,,,,,
Fort Valley State University,Women's Other,White,-,0-a,-,
Fort Valley State University,Women's Other,,,,,
Fort Valley State University,Women's Other,Total,42-c,68-e,84-e,
Francis Marion University,Baseball,,2017-18 4,-Class,ASR,
Francis Marion University,Baseball,,,,,
Francis Marion University,Baseball,Am. Ind./AN,-,-,-,
Francis Marion University,Baseball,,,,,
Francis Marion University,Baseball,Asian,-,-,-,
Francis Marion University,Baseball,,,,,
Francis Marion University,Baseball,Black,-,0-a,80-a,
Francis Marion University,Baseball,,,,,
Francis Marion University,Baseball,Hispanic,-,100-a,100-a,
Francis Marion University,Baseball,,,,,
Francis Marion University,Baseball,Nat. Haw./PI,-,-,-,
Francis Marion University,Baseball,,,,,
Francis Marion University,Baseball,US N-R,-,100-a,100-a,
Francis Marion University,Baseball,,,,,
Francis Marion University,Baseball,Two or More,-,-,-,
Francis Marion University,Baseball,,,,,
Francis Marion University,Baseball,Unknown,-,-,-,
Francis Marion University,Baseball,,,,,
Francis Marion University,Baseball,White,22-b,27-e,69-e,
Francis Marion University,Baseball,,,,,
Francis Marion University,Baseball,Total,22-b,31-e,72-e,
Francis Marion University,Football,,%-N,,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,,2017-18 4-C,lassA,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,Am. Ind./AN,-,-,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,Asian,-,-,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,Black,-,-,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,Hispanic,-,-,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,Nat. Haw./PI,-,-,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,US N-R,-,-,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,Two or More,-,-,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,Unknown,-,-,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,White,-,-,,
Francis Marion University,Football,,,,,
Francis Marion University,Football,Total,-,-,,
Francis Marion University,Men's Basketball,,%-N,,,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,,2017-184,-Class,ASR,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,Am. Ind./AN,-,-,-,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,Asian,-,-,-,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,Black,-,33-b,40-c,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,Hispanic,-,-,-,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,Nat. Haw./PI,-,-,-,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,US N-R,-,0-a,0-a,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,Two or More,-,-,0-a,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,Unknown,-,-,-,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,White,-,0-a,100-a,
Francis Marion University,Men's Basketball,,,,,
Francis Marion University,Men's Basketball,Total,-,25-b,33-e,
Francis Marion University,Men's Other,2,017-184,-Class,ASR,
Francis Marion University,Men's Other,,,,,
Francis Marion University,Men's Other,Am. Ind./AN,-,-,-,
Francis Marion University,Men's Other,,,,,
Francis Marion University,Men's Other,Asian,-,0-a,-,
Francis Marion University,Men's Other,,,,,
Francis Marion University,Men's Other,Black,-,0-a,-,
Francis Marion University,Men's Other,,,,,
Francis Marion University,Men's Other,Hispanic,-,0-a,33-a,
Francis Marion University,Men's Other,,,,,
Francis Marion University,Men's Other,Nat. Haw./PI,-,-,-,
Francis Marion University,Men's Other,,,,,
Francis Marion University,Men's Other,US N-R,21-c,33-e,58-e,
Francis Marion University,Men's Other,,,,,
Francis Marion University,Men's Other,Two or More,-,-,-,
Francis Marion University,Men's Other,,,,,
Francis Marion University,Men's Other,Unknown,-,-,50-a,
Francis Marion University,Men's Other,,,,,
Francis Marion University,Men's Other,White,100-a,60-b,77-c,
Francis Marion University,Men's Other,,,,,
Francis Marion University,Men's Other,Total,39-d,37-e,61-e,
Francis Marion University,Men's CC/Track,,2017-18 4,-Class,ASR,
Francis Marion University,Men's CC/Track,,,,,
Francis Marion University,Men's CC/Track,Am. Ind./AN,-,-,-,
Francis Marion University,Men's CC/Track,,,,,
Francis Marion University,Men's CC/Track,Asian,-,-,-,
Francis Marion University,Men's CC/Track,,,,,
Francis Marion University,Men's CC/Track,Black,0-a,50-a,67-b,
Francis Marion University,Men's CC/Track,,,,,
Francis Marion University,Men's CC/Track,Hispanic,-,50-a,50-a,
Francis Marion University,Men's CC/Track,,,,,
Francis Marion University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Francis Marion University,Men's CC/Track,,,,,
Francis Marion University,Men's CC/Track,US N-R,-,-,-,
Francis Marion University,Men's CC/Track,,,,,
Francis Marion University,Men's CC/Track,Two or More,-,-,-,
Francis Marion University,Men's CC/Track,,,,,
Francis Marion University,Men's CC/Track,Unknown,-,-,-,
Francis Marion University,Men's CC/Track,,,,,
Francis Marion University,Men's CC/Track,White,-,75-a,75-a,
Francis Marion University,Men's CC/Track,,,,,
Francis Marion University,Men's CC/Track,Total,0-a,60-b,67-c,
Francis Marion University,Women's Basketball,Am. Ind./AN,-,-,-,
Francis Marion University,Women's Basketball,,,,,
Francis Marion University,Women's Basketball,Asian,-,-,-,
Francis Marion University,Women's Basketball,,,,,
Francis Marion University,Women's Basketball,Black,67-a,69-c,78-d,
Francis Marion University,Women's Basketball,,,,,
Francis Marion University,Women's Basketball,Hispanic,-,-,-,
Francis Marion University,Women's Basketball,,,,,
Francis Marion University,Women's Basketball,Nat. Haw./PI,-,-,-,
Francis Marion University,Women's Basketball,,,,,
Francis Marion University,Women's Basketball,US N-R,-,-,-,
Francis Marion University,Women's Basketball,,,,,
Francis Marion University,Women's Basketball,Two or More,-,100-a,100-a,
Francis Marion University,Women's Basketball,,,,,
Francis Marion University,Women's Basketball,Unknown,-,-,-,
